,IDHM,IDHM Educação,IDHM Renda,IDHM Longevidade,Nome_Município,abstencao
1240,0.743,0.666,0.724,0.85,PROMISSÃO,42.14876033057851
1241,0.751,0.683,0.72,0.861,RANCHARIA,46.540880503144656
1242,0.754,0.702,0.718,0.851,REGISTRO,50.12406947890818
1243,0.784,0.76,0.749,0.847,RIBEIRÃO PIRES,37.69230769230769
1244,0.8,0.739,0.82,0.844,RIBEIRÃO PRETO,33.37915234822451
1245,0.749,0.745,0.684,0.823,RIO GRANDE DA SERRA,42.1259842519685
1246,0.764,0.728,0.749,0.818,ROSANA,30.55555555555556
1247,0.78,0.751,0.755,0.837,SALTO,44.11276948590381
1248,0.729,0.665,0.699,0.834,SALTO DE PIRAPORA,48.598130841121495
1249,0.781,0.731,0.752,0.867,SANTA BÁRBARA D'OESTE,45.068664169787766
1250,0.762,0.686,0.744,0.867,SANTA CRUZ DO RIO PARDO,45.43478260869565
1251,0.784,0.751,0.763,0.84,SANTA FÉ DO SUL,60.64981949458483
1252,0.738,0.689,0.7,0.834,SANTA ISABEL,41.03585657370518
1253,0.683,0.593,0.658,0.818,SANTA ISABEL,41.03585657370518
1254,0.814,0.725,0.876,0.849,SANTANA DE PARNAÍBA,46.5736040609137
1255,0.77,0.704,0.746,0.868,SANTA ROSA DE VITERBO,35.0
1256,0.84,0.807,0.861,0.852,SANTOS,42.63085399449036
1257,0.805,0.752,0.807,0.861,SÃO BERNARDO DO CAMPO,40.22421524663677
1258,0.862,0.811,0.891,0.887,SÃO CAETANO DO SUL,35.973282442748086
1259,0.805,0.766,0.788,0.863,SÃO CARLOS,30.808366308648957
1260,0.769,0.688,0.763,0.867,SÃO CARLOS,30.808366308648957
1261,0.797,0.749,0.776,0.871,SÃO JOÃO DA BOA VISTA,46.33540372670807
1262,0.762,0.706,0.74,0.847,SÃO JOAQUIM DA BARRA,35.53530751708428
1263,0.774,0.717,0.744,0.868,SÃO JOSÉ DO RIO PARDO,41.70124481327801
1264,0.797,0.748,0.801,0.846,SÃO JOSÉ DO RIO PRETO,45.07785695434151
1265,0.807,0.764,0.804,0.855,SÃO JOSÉ DOS CAMPOS,39.51579811243332
1266,0.744,0.695,0.735,0.805,SÃO MANUEL,45.0354609929078
1267,0.71,0.633,0.708,0.799,SÃO MIGUEL ARCANJO,46.774193548387096
1268,0.805,0.725,0.843,0.855,SÃO PAULO,41.41539756638861
1269,0.768,0.687,0.765,0.863,SÃO ROQUE,45.103857566765576
1270,0.729,0.65,0.713,0.835,SERRANA,33.87755102040816
1271,0.729,0.634,0.737,0.828,SOCORRO,60.30534351145038
1272,0.798,0.762,0.792,0.843,SOROCABA,43.53704705246079
1273,0.762,0.705,0.744,0.845,SUMARÉ,49.62406015037594
1274,0.765,0.723,0.708,0.873,SUZANO,44.49291166848418
1275,0.769,0.71,0.742,0.863,TABOÃO DA SERRA,41.03837471783296
1276,0.751,0.692,0.703,0.87,TAPIRATIBA,46.875
1277,0.748,0.696,0.727,0.827,TAQUARITINGA,49.47368421052632
1278,0.752,0.688,0.734,0.842,TATUÍ,49.80988593155893
1279,0.8,0.746,0.778,0.883,TAUBATÉ,49.24277191372189
1280,0.778,0.698,0.764,0.884,TIETÊ,47.8494623655914
1281,0.771,0.704,0.764,0.852,TUPÃ,46.57762938230384
1282,0.736,0.675,0.724,0.817,TURMALINA,30.065359477124183
1283,0.751,0.679,0.741,0.841,UBATUBA,50.898203592814376
1284,0.819,0.763,0.848,0.85,VALINHOS,40.72727272727273
1285,0.737,0.643,0.721,0.863,VARGEM GRANDE DO SUL,49.596774193548384
1286,0.77,0.683,0.755,0.884,VARGEM GRANDE PAULISTA,44.35897435897436
1287,0.759,0.705,0.72,0.863,VÁRZEA PAULISTA,45.50898203592814
1288,0.817,0.739,0.84,0.878,VINHEDO,39.497307001795335
1289,0.767,0.747,0.72,0.838,VOTORANTIM,43.197278911564624
1290,0.79,0.744,0.772,0.857,VOTUPORANGA,49.45490584737364
1291,0.699,0.575,0.706,0.84,ALMIRANTE TAMANDARÉ,52.09424083769634
1292,0.708,0.617,0.695,0.826,ALVORADA DO SUL,36.17021276595745
1293,0.709,0.62,0.699,0.824,AMPÉRE,39.74895397489539
1294,0.748,0.668,0.741,0.845,APUCARANA,39.73333333333333
1295,0.748,0.669,0.751,0.834,ARAPONGAS,40.7979407979408
1296,0.723,0.643,0.715,0.823,ARAPOTI,37.67123287671233
1297,0.74,0.639,0.743,0.852,ARAUCÁRIA,45.2513966480447
1298,0.728,0.641,0.724,0.833,ASSAÍ,40.83969465648856
1299,0.729,0.633,0.713,0.857,ASSIS CHATEAUBRIAND,38.31521739130434
1300,0.747,0.675,0.754,0.818,ASTORGA,42.22222222222222
1301,0.727,0.658,0.714,0.819,BANDEIRANTES,35.560344827586206
1302,0.681,0.537,0.694,0.848,BANDEIRANTES,35.560344827586206
1303,0.734,0.651,0.724,0.84,CAMBÉ,37.83783783783784
1304,0.718,0.605,0.712,0.86,CAMPINA GRANDE DO SUL,41.61073825503356
1305,0.745,0.664,0.73,0.854,CAMPO LARGO,37.11467324290999
1306,0.701,0.607,0.685,0.828,CAMPO MAGRO,37.59398496240601
1307,0.757,0.689,0.749,0.841,CAMPO MOURÃO,40.572171651495445
1308,0.703,0.6,0.704,0.823,CASTRO,41.2087912087912
1309,0.74,0.671,0.74,0.817,CHOPINZINHO,39.47368421052632
1310,0.755,0.685,0.747,0.841,CIANORTE,41.890440386680986
1311,0.694,0.573,0.718,0.813,CLEVELÂNDIA,41.5929203539823
1312,0.733,0.632,0.715,0.87,COLOMBO,42.92415949960907
1313,0.73,0.649,0.747,0.804,COLORADO,28.254847645429365
1314,0.758,0.674,0.775,0.835,COLORADO,28.254847645429365
1315,0.759,0.692,0.746,0.848,CORNÉLIO PROCÓPIO,38.87362637362637
1316,0.723,0.653,0.714,0.81,CORONEL VIVIDA,40.53030303030303
1317,0.823,0.768,0.85,0.855,CURITIBA,36.39561349058556
1318,0.767,0.711,0.747,0.85,DOIS VIZINHOS,33.82594417077176
1319,0.72,0.617,0.713,0.847,FAZENDA RIO GRANDE,49.69230769230769
1320,0.751,0.661,0.748,0.858,FOZ DO IGUAÇU,35.54502369668246
1321,0.774,0.726,0.758,0.844,FRANCISCO BELTRÃO,35.27724665391969
1322,0.731,0.639,0.72,0.85,GOIOERÊ,42.81150159744409
1323,0.731,0.628,0.73,0.853,GUARAPUAVA,42.45880861850444
1324,0.717,0.604,0.737,0.828,GUARATUBA,54.589371980676326
1325,0.71,0.596,0.738,0.813,IBAITI,51.187335092348285
1326,0.726,0.647,0.72,0.821,IBIPORÃ,35.89164785553047
1327,0.726,0.64,0.715,0.835,IRATI,36.70212765957447
1328,0.707,0.609,0.694,0.836,IRATI,36.70212765957447
1329,0.651,0.534,0.654,0.791,IVAÍ,40.458015267175576
1330,0.73,0.661,0.711,0.827,IVAIPORÃ,51.651651651651655
1331,0.743,0.663,0.734,0.844,JACAREZINHO,46.453089244851256
1332,0.743,0.684,0.698,0.859,JAGUARIAÍVA,46.478873239436616
1333,0.747,0.703,0.741,0.801,JANDAIA DO SUL,46.38009049773756
1334,0.706,0.595,0.696,0.848,LAPA,38.87043189368771
1335,0.706,0.594,0.709,0.835,LARANJEIRAS DO SUL,44.63087248322148
1336,0.725,0.645,0.724,0.815,LOANDA,42.30769230769231
1337,0.778,0.712,0.789,0.837,LONDRINA,36.85043524136112
1338,0.655,0.515,0.677,0.807,MANDIRITUBA,45.16129032258064
1339,0.774,0.704,0.782,0.842,MARECHAL CÂNDIDO RONDON,33.734939759036145
1340,0.735,0.666,0.733,0.814,MARIALVA,40.588235294117645
1341,0.808,0.768,0.806,0.852,MARINGÁ,40.28882994400236
1342,0.743,0.662,0.743,0.834,MATINHOS,42.81437125748503
1343,0.652,0.529,0.661,0.793,MAUÁ DA SERRA,46.73913043478261
1344,0.763,0.686,0.762,0.849,MEDIANEIRA,40.2439024390244
1345,0.722,0.628,0.723,0.829,NOVA ESPERANÇA,44.014084507042256
1346,0.71,0.631,0.699,0.813,NOVA OLÍMPIA,37.142857142857146
1347,0.682,0.561,0.704,0.804,NOVA OLÍMPIA,37.142857142857146
1348,0.716,0.632,0.697,0.833,PAIÇANDU,38.095238095238095
1349,0.718,0.618,0.725,0.826,PALMEIRA,35.0
1350,0.671,0.557,0.655,0.827,PALMEIRA,35.0
1351,0.768,0.689,0.76,0.864,PALOTINA,38.83495145631068
1352,0.75,0.676,0.733,0.852,PARANAGUÁ,48.05825242718447
1353,0.763,0.703,0.75,0.844,PARANAVAÍ,40.913160250671446
1354,0.782,0.728,0.778,0.845,PATO BRANCO,31.17033603707996
1355,0.751,0.666,0.761,0.836,PINHAIS,41.29032258064516
1356,0.7,0.574,0.689,0.869,PIRAQUARA,50.82742316784869
1357,0.702,0.621,0.696,0.802,PITANGA,43.63636363636363
1358,0.763,0.703,0.755,0.837,PONTA GROSSA,40.78315478389361
1359,0.738,0.661,0.728,0.834,PORECATU,22.35294117647059
1360,0.676,0.577,0.664,0.807,PRUDENTÓPOLIS,37.014925373134325
1361,0.742,0.665,0.74,0.831,QUATRO BARRAS,37.368421052631575
1362,0.681,0.576,0.69,0.794,QUEDAS DO IGUAÇU,52.9126213592233
1363,0.722,0.63,0.72,0.83,REALEZA,37.46835443037975
1364,0.679,0.545,0.679,0.847,RIO BRANCO DO SUL,54.4891640866873
1365,0.76,0.705,0.721,0.863,RIO NEGRO,44.680851063829785
1366,0.709,0.585,0.702,0.869,RIO NEGRO,44.680851063829785
1367,0.739,0.661,0.744,0.821,ROLÂNDIA,37.16381418092909
1368,0.738,0.689,0.716,0.814,SANTA TEREZINHA DE ITAIPU,29.87012987012987
1369,0.718,0.617,0.733,0.817,SANTO ANTÔNIO DA PLATINA,44.39102564102564
1370,0.758,0.678,0.749,0.859,SÃO JOSÉ DOS PINHAIS,43.084016393442624
1371,0.719,0.623,0.711,0.838,SÃO MATEUS DO SUL,41.53846153846154
1372,0.704,0.588,0.726,0.818,SÃO MIGUEL DO IGUAÇU,38.63636363636363
1373,0.695,0.579,0.681,0.85,SARANDI,37.53623188405797
1374,0.777,0.705,0.776,0.858,SARANDI,37.53623188405797
1375,0.703,0.612,0.694,0.819,TAPEJARA,35.1063829787234
1376,0.76,0.688,0.763,0.837,TAPEJARA,35.1063829787234
1377,0.734,0.657,0.726,0.828,TELÊMACO BORBA,49.12536443148688
1378,0.768,0.702,0.755,0.855,TOLEDO,36.8080517613228
1379,0.739,0.669,0.706,0.854,UBIRATÃ,42.97994269340974
1380,0.761,0.698,0.755,0.836,UMUARAMA,40.72305593451569
1381,0.74,0.68,0.713,0.837,UNIÃO DA VITÓRIA,46.04072398190045
1382,0.687,0.594,0.692,0.79,WENCESLAU BRAZ,53.40599455040872
1383,0.76,0.691,0.745,0.853,ARARANGUÁ,40.82503556187766
1384,0.845,0.789,0.854,0.894,BALNEÁRIO CAMBORIÚ,47.05202312138728
1385,0.739,0.659,0.733,0.836,BIGUAÇU,34.80885311871227
1386,0.806,0.722,0.812,0.894,BLUMENAU,53.14190595089472
1387,0.778,0.716,0.746,0.881,BRAÇO DO NORTE,52.58620689655172
1388,0.795,0.707,0.794,0.894,BRUSQUE,57.00934579439252
1389,0.735,0.62,0.728,0.878,CAÇADOR,51.36363636363637
1390,0.726,0.6,0.736,0.866,CAMBORIÚ,43.916913946587535
1391,0.742,0.658,0.721,0.861,CAMPOS NOVOS,36.015325670498086
1392,0.757,0.692,0.717,0.874,CANOINHAS,47.18446601941748
1393,0.79,0.727,0.779,0.871,CHAPECÓ,47.38028169014085
1394,0.8,0.756,0.777,0.872,CONCÓRDIA,40.97222222222222
1395,0.788,0.737,0.786,0.846,CRICIÚMA,46.833130328867234
1396,0.721,0.62,0.716,0.846,CURITIBANOS,44.73684210526316
1397,0.706,0.61,0.703,0.82,DIONÍSIO CERQUEIRA,34.63035019455253
1398,0.847,0.8,0.87,0.873,FLORIANÓPOLIS,32.18687302952135
1399,0.731,0.637,0.712,0.86,FRAIBURGO,41.04046242774567
1400,0.753,0.668,0.737,0.868,GAROPABA,41.04046242774567
1401,0.751,0.641,0.748,0.885,GUARAMIRIM,44.5
1402,0.741,0.645,0.732,0.861,IÇARA,51.72413793103448
1403,0.765,0.703,0.734,0.868,IMBITUBA,44.785276073619634
1404,0.777,0.701,0.767,0.873,INDAIAL,48.90710382513661
1405,0.795,0.73,0.778,0.884,ITAJAÍ,54.629021667761
1406,0.796,0.727,0.788,0.881,ITAPEMA,47.70017035775128
1407,0.748,0.638,0.749,0.876,ITUPORANGA,48.266666666666666
1408,0.803,0.755,0.793,0.865,JARAGUÁ DO SUL,47.77006937561942
1409,0.827,0.771,0.823,0.891,JOAÇABA,39.47712418300654
1410,0.809,0.749,0.795,0.889,JOINVILLE,48.669950738916256
1411,0.77,0.697,0.755,0.867,LAGES,52.18068535825545
1412,0.752,0.682,0.715,0.871,LAGUNA,43.63636363636363
1413,0.777,0.723,0.738,0.88,MAFRA,49.11147011308562
1414,0.736,0.624,0.731,0.873,NAVEGANTES,56.38841567291312
1415,0.755,0.657,0.749,0.873,ORLEANS,50.427350427350426
1416,0.757,0.672,0.752,0.859,PALHOÇA,37.21093202522775
1417,0.737,0.632,0.757,0.836,PALMITOS,43.92857142857143
1418,0.786,0.724,0.752,0.891,PORTO UNIÃO,48.91640866873065
1419,0.73,0.656,0.712,0.832,QUILOMBO,33.088235294117645
1420,0.802,0.727,0.793,0.894,RIO DO SUL,50.487329434697855
1421,0.738,0.668,0.71,0.848,RIO NEGRINHO,54.75113122171946
1422,0.782,0.719,0.763,0.871,SÃO BENTO DO SUL,48.54545454545455
1423,0.762,0.699,0.74,0.856,SÃO FRANCISCO DO SUL,46.206896551724135
1424,0.687,0.562,0.705,0.817,SÃO JOAQUIM,51.87500000000001
1425,0.809,0.752,0.799,0.88,SÃO JOSÉ,36.60331085223789
1426,0.749,0.695,0.748,0.807,SÃO LOURENÇO DO OESTE,40.37267080745342
1427,0.801,0.739,0.787,0.884,SÃO MIGUEL DO OESTE,40.0
1428,0.779,0.674,0.804,0.872,SEARA,49.59349593495935
1429,0.728,0.617,0.729,0.858,SOMBRIO,47.47252747252747
1430,0.761,0.67,0.749,0.879,TAIÓ,42.5
1431,0.76,0.672,0.747,0.873,TIJUCAS,57.738095238095234
1432,0.784,0.697,0.807,0.856,TIMBÓ,54.1025641025641
1433,0.796,0.74,0.788,0.866,TUBARÃO,48.41341795104261
1434,0.764,0.675,0.772,0.857,VIDEIRA,43.23308270676692
1435,0.775,0.711,0.76,0.861,XANXERÊ,43.83116883116883
1436,0.752,0.662,0.737,0.871,XAXIM,38.81856540084388
1437,0.74,0.664,0.72,0.849,ALEGRETE,33.0078125
1438,0.769,0.706,0.75,0.86,ARROIO DO MEIO,59.34065934065934
1439,0.657,0.522,0.673,0.807,ARROIO GRANDE,33.89830508474576
1440,0.74,0.647,0.739,0.848,BAGÉ,34.68208092485549
1441,0.778,0.695,0.805,0.842,BENTO GONÇALVES,42.0032310177706
1442,0.689,0.558,0.691,0.848,BUTIÁ,37.9746835443038
1443,0.704,0.585,0.699,0.855,CAÇAPAVA DO SUL,36.734693877551024
1444,0.742,0.648,0.739,0.854,CACHOEIRA DO SUL,23.809523809523807
1445,0.697,0.578,0.715,0.819,CAMAQUÃ,30.59006211180124
1446,0.745,0.643,0.755,0.852,CAMPO BOM,44.73684210526316
1447,0.748,0.667,0.738,0.849,CANELA,56.95876288659794
1448,0.65,0.491,0.683,0.819,CANGUÇU,20.437956204379564
1449,0.75,0.636,0.768,0.864,CANOAS,43.94641937145801
1450,0.743,0.637,0.756,0.852,CAPÃO DA CANOA,51.1002444987775
1451,0.637,0.48,0.662,0.814,CAPÃO DO LEÃO,33.65384615384615
1452,0.766,0.707,0.756,0.84,CARAZINHO,43.71482176360225
1453,0.796,0.724,0.835,0.835,CARLOS BARBOSA,45.42372881355932
1454,0.782,0.686,0.812,0.86,CAXIAS DO SUL,47.28370221327968
1455,0.764,0.698,0.752,0.849,CERRO LARGO,29.909365558912388
1456,0.747,0.659,0.726,0.87,CHARQUEADAS,38.13229571984436
1457,0.75,0.653,0.754,0.858,CRUZ ALTA,38.26247689463956
1458,0.743,0.633,0.763,0.848,DOIS IRMÃOS,44.680851063829785
1459,0.708,0.585,0.715,0.848,DOM PEDRITO,32.71604938271605
1460,0.717,0.609,0.717,0.844,ELDORADO DO SUL,43.62745098039216
1461,0.767,0.687,0.764,0.858,ENCANTADO,44.3609022556391
1462,0.657,0.478,0.677,0.875,ENCRUZILHADA DO SUL,39.23076923076923
1463,0.776,0.716,0.782,0.833,ERECHIM,34.82142857142857
1464,0.765,0.677,0.747,0.884,ESPUMOSO,30.37037037037037
1465,0.757,0.652,0.749,0.887,ESTÂNCIA VELHA,44.13793103448276
1466,0.754,0.662,0.769,0.843,ESTEIO,40.12605042016807
1467,0.767,0.684,0.776,0.85,ESTRELA,43.51851851851852
1468,0.777,0.696,0.783,0.861,FARROUPILHA,45.30386740331492
1469,0.76,0.688,0.754,0.846,FREDERICO WESTPHALEN,31.077348066298345
1470,0.786,0.688,0.825,0.856,GARIBALDI,41.42857142857143
1471,0.746,0.658,0.747,0.843,GETÚLIO VARGAS,31.32530120481928
1472,0.721,0.629,0.707,0.842,GIRUÁ,41.0
1473,0.736,0.636,0.727,0.862,GRAVATAÍ,42.492492492492495
1474,0.73,0.639,0.732,0.833,GUAÍBA,36.887608069164266
1475,0.765,0.685,0.781,0.837,GUAPORÉ,33.62068965517241
1476,0.783,0.716,0.782,0.858,HORIZONTINA,39.0728476821192
1477,0.721,0.571,0.749,0.876,IGREJINHA,45.525291828793776
1478,0.781,0.707,0.786,0.858,IJUÍ,31.70731707317073
1479,0.764,0.638,0.825,0.847,IMBÉ,41.32231404958678
1480,0.713,0.626,0.687,0.843,ITAQUI,31.73431734317343
1481,0.784,0.729,0.78,0.848,IVOTI,33.33333333333333
1482,0.707,0.608,0.698,0.832,JAGUARÃO,33.582089552238806
1483,0.716,0.602,0.733,0.833,JÚLIO DE CASTILHOS,30.3886925795053
1484,0.738,0.62,0.734,0.885,LAGOA VERMELHA,32.1285140562249
1485,0.692,0.577,0.711,0.807,MACHADINHO,30.15873015873016
1486,0.774,0.699,0.773,0.857,MARAU,29.66507177033493
1487,0.755,0.654,0.761,0.866,MONTENEGRO,47.246891651865006
1488,0.664,0.493,0.701,0.849,MOSTARDAS,49.48453608247423
1489,0.78,0.688,0.775,0.89,NOVA PETRÓPOLIS,44.0
1490,0.766,0.686,0.782,0.839,NOVA PRATA,28.980891719745223
1491,0.747,0.629,0.778,0.852,NOVO HAMBURGO,42.08456243854474
1492,0.751,0.646,0.769,0.853,OSÓRIO,40.40920716112532
1493,0.737,0.667,0.722,0.831,PALMEIRA DAS MISSÕES,30.17241379310345
1494,0.761,0.691,0.752,0.848,PANAMBI,35.86698337292161
1495,0.704,0.562,0.7,0.886,PAROBÉ,52.41379310344828
1496,0.776,0.699,0.787,0.849,PASSO FUNDO,39.226519337016576
1497,0.739,0.632,0.758,0.844,PELOTAS,31.331090821720327
1498,0.658,0.517,0.672,0.821,PIRATINI,39.175257731958766
1499,0.805,0.702,0.867,0.857,PORTO ALEGRE,39.61239353166276
1500,0.704,0.609,0.673,0.852,QUARAÍ,36.60714285714285
1501,0.744,0.637,0.752,0.861,RIO GRANDE,33.594306049822066
1502,0.693,0.56,0.702,0.846,RIO PARDO,40.86538461538461
1503,0.699,0.576,0.705,0.841,ROSÁRIO DO SUL,33.55263157894737
1504,0.773,0.693,0.782,0.852,SANTA CRUZ DO SUL,39.5260663507109
1505,0.727,0.636,0.715,0.846,SANT'ANA DO LIVRAMENTO,36.02251407129456
1506,0.769,0.693,0.752,0.871,SANTA ROSA,34.17085427135678
1507,0.712,0.591,0.709,0.861,SANTA VITÓRIA DO PALMAR,35.88516746411483
1508,0.766,0.682,0.746,0.882,SANTIAGO,31.90578158458244
1509,0.772,0.696,0.765,0.863,SANTO ÂNGELO,34.960629921259844
1510,0.717,0.594,0.718,0.866,SANTO ANTÔNIO DA PATRULHA,38.70967741935484
1511,0.736,0.643,0.72,0.86,SÃO BORJA,40.05167958656331
1512,0.696,0.56,0.734,0.822,SÃO JERÔNIMO,42.01680672268908
1513,0.623,0.461,0.663,0.792,SÃO JOSÉ DO NORTE,32.8125
1514,0.739,0.612,0.766,0.861,SÃO LEOPOLDO,44.18604651162791
1515,0.687,0.528,0.722,0.849,SÃO LOURENÇO DO SUL,22.16981132075472
1516,0.741,0.664,0.718,0.855,SÃO LUIZ GONZAGA,37.28395061728395
1517,0.768,0.683,0.775,0.855,SÃO MARCOS,41.2280701754386
1518,0.708,0.576,0.708,0.871,SÃO SEPÉ,30.76923076923077
1519,0.685,0.553,0.698,0.831,SÃO VICENTE DO SUL,19.649122807017545
1520,0.711,0.598,0.722,0.832,SAPIRANGA,42.79749478079332
1521,0.726,0.624,0.726,0.844,SAPUCAIA DO SUL,46.46781789638933
1522,0.727,0.579,0.754,0.88,TAQUARA,50.456621004566216
1523,0.733,0.629,0.737,0.849,TAQUARI,46.7948717948718
1524,0.747,0.65,0.751,0.855,TEUTÔNIA,40.27777777777778
1525,0.762,0.685,0.75,0.862,TORRES,36.98347107438016
1526,0.719,0.606,0.727,0.842,TRAMANDAÍ,52.18579234972678
1527,0.759,0.694,0.756,0.834,TRÊS DE MAIO,30.976430976430976
1528,0.768,0.71,0.745,0.858,TRÊS PASSOS,34.38538205980066
1529,0.744,0.661,0.722,0.863,URUGUAIANA,36.10738255033557
1530,0.721,0.605,0.74,0.838,VACARIA,39.70223325062035
1531,0.712,0.6,0.736,0.818,VENÂNCIO AIRES,37.57225433526011
1532,0.773,0.692,0.797,0.838,VERANÓPOLIS,28.90625
1533,0.717,0.591,0.72,0.866,VIAMÃO,45.91002044989775
1534,0.67,0.518,0.705,0.823,ÁGUA CLARA,63.74999999999999
1535,0.673,0.546,0.683,0.818,AMAMBAI,43.83561643835616
1536,0.663,0.557,0.663,0.789,ANASTÁCIO,41.566265060240966
1537,0.697,0.588,0.717,0.804,APARECIDA DO TABOADO,56.4625850340136
1538,0.688,0.562,0.69,0.84,AQUIDAUANA,39.140811455847256
1539,0.71,0.606,0.698,0.847,BATAGUASSU,41.17647058823529
1540,0.698,0.585,0.699,0.83,BELA VISTA,52.083333333333336
1541,0.666,0.573,0.665,0.776,BODOQUENA,43.333333333333336
1542,0.692,0.592,0.676,0.828,CAARAPÓ,52.752293577981646
1543,0.703,0.596,0.715,0.817,CAMAPUÃ,39.74358974358975
1544,0.727,0.627,0.756,0.811,CASSILÂNDIA,43.91143911439114
1545,0.754,0.665,0.758,0.85,CHAPADÃO DO SUL,54.02985074626866
1546,0.7,0.586,0.701,0.834,CORUMBÁ,46.537059538274605
1547,0.706,0.606,0.717,0.811,COSTA RICA,57.60869565217392
1548,0.703,0.579,0.719,0.836,COXIM,43.65482233502538
1549,0.639,0.528,0.64,0.773,DOIS IRMÃOS DO BURITI,43.47826086956522
1550,0.747,0.657,0.753,0.843,DOURADOS,40.07314524555904
1551,0.714,0.621,0.719,0.815,FÁTIMA DO SUL,40.94488188976378
1552,0.654,0.523,0.66,0.809,ITAPORÃ,39.02439024390244
1553,0.62,0.479,0.645,0.772,ITAQUIRAÍ,55.26315789473685
1554,0.72,0.615,0.715,0.85,IVINHEMA,52.99401197604791
1555,0.708,0.579,0.716,0.857,JATEÍ,31.06796116504854
1556,0.704,0.618,0.687,0.822,LADÁRIO,39.85507246376812
1557,0.736,0.613,0.744,0.873,MARACAJU,38.35616438356164
1558,0.632,0.507,0.638,0.782,MIRANDA,53.44827586206896
1559,0.7,0.597,0.715,0.803,NAVIRAÍ,41.935483870967744
1560,0.639,0.483,0.658,0.822,NIOAQUE,43.75
1561,0.721,0.616,0.716,0.85,NOVA ANDRADINA,49.36708860759494
1562,0.721,0.627,0.727,0.823,PARANAÍBA,37.19676549865229
1563,0.701,0.598,0.708,0.812,PONTA PORÃ,50.7227332457293
1564,0.666,0.526,0.677,0.83,PORTO MURTINHO,46.66666666666666
1565,0.664,0.519,0.681,0.83,RIBAS DO RIO PARDO,56.55737704918032
1566,0.715,0.59,0.72,0.861,RIO BRILHANTE,42.25806451612903
1567,0.673,0.521,0.686,0.852,RIO VERDE DE MATO GROSSO,48.14814814814815
1568,0.729,0.608,0.751,0.85,SÃO GABRIEL DO OESTE,47.17741935483871
1569,0.614,0.45,0.66,0.778,SETE QUEDAS,44.0
1570,0.686,0.561,0.694,0.829,SIDROLÂNDIA,45.55555555555556
1571,0.744,0.645,0.752,0.849,TRÊS LAGOAS,46.54471544715447
1572,0.729,0.646,0.723,0.829,ÁGUA BOA,51.66666666666667
1573,0.714,0.629,0.709,0.817,ALTA FLORESTA,48.9051094890511
1574,0.725,0.655,0.704,0.826,ARAPUTANGA,53.95348837209303
1575,0.704,0.649,0.677,0.793,ARENÁPOLIS,39.85507246376812
1576,0.675,0.553,0.682,0.816,ARIPUANÃ,68.53932584269663
1577,0.693,0.595,0.684,0.818,BARRA DO BUGRES,43.90243902439025
1578,0.748,0.693,0.738,0.817,BARRA DO GARÇAS,45.65217391304348
1579,0.696,0.571,0.695,0.85,BRASNORTE,63.51351351351351
1580,0.708,0.633,0.691,0.813,CÁCERES,35.69711538461539
1581,0.734,0.649,0.745,0.819,CAMPO NOVO DO PARECIS,46.31147540983606
1582,0.75,0.67,0.755,0.834,CAMPO VERDE,44.27083333333333
1583,0.665,0.553,0.656,0.809,CARLINDA,61.03896103896104
1584,0.688,0.578,0.677,0.833,CHAPADA DOS GUIMARÃES,46.98795180722892
1585,0.713,0.604,0.732,0.819,COLÍDER,48.310810810810814
1586,0.611,0.443,0.633,0.815,COLNIZA,53.333333333333336
1587,0.689,0.567,0.687,0.84,COMODORO,49.63503649635037
1588,0.668,0.556,0.66,0.812,CONFRESA,55.74229691876751
1589,0.785,0.726,0.8,0.834,CUIABÁ,36.00622810432075
1590,0.718,0.625,0.714,0.831,DIAMANTINO,40.5940594059406
1591,0.692,0.548,0.737,0.819,FELIZ NATAL,52.23880597014925
1592,0.703,0.609,0.692,0.826,GUARANTÃ DO NORTE,63.1578947368421
1593,0.705,0.637,0.677,0.813,GUIRATINGA,33.734939759036145
1594,0.693,0.591,0.694,0.812,ITIQUIRA,45.33333333333333
1595,0.735,0.655,0.728,0.833,JACIARA,35.13513513513514
1596,0.682,0.543,0.699,0.836,JUARA,48.78048780487805
1597,0.716,0.593,0.733,0.845,JUÍNA,48.71134020618557
1598,0.662,0.563,0.647,0.797,JURUENA,48.93617021276596
1599,0.768,0.71,0.766,0.833,LUCAS DO RIO VERDE,47.285464098073554
1600,0.701,0.604,0.7,0.813,MARCELÂNDIA,41.333333333333336
1601,0.704,0.592,0.723,0.816,MIRASSOL D'OESTE,39.41908713692946
1602,0.638,0.529,0.6,0.82,NOSSA SENHORA DO LIVRAMENTO,42.5531914893617
1603,0.758,0.673,0.773,0.837,NOVA MUTUM,46.43962848297213
1604,0.704,0.613,0.713,0.8,NOVA XAVANTINA,40.7035175879397
1605,0.667,0.532,0.679,0.82,PARANATINGA,40.15151515151515
1606,0.649,0.521,0.691,0.761,PEIXOTO DE AZEVEDO,61.34020618556701
1607,0.652,0.534,0.643,0.806,POCONÉ,42.76729559748428
1608,0.703,0.605,0.711,0.807,PONTES E LACERDA,43.98340248962656
1609,0.652,0.523,0.666,0.795,PORTO ESPERIDIÃO,51.19047619047619
1610,0.752,0.653,0.774,0.843,PRIMAVERA DO LESTE,41.90871369294606
1611,0.692,0.565,0.701,0.837,QUERÊNCIA,53.20197044334976
1612,0.719,0.643,0.707,0.816,SÃO JOSÉ DOS QUATRO MARCOS,43.103448275862064
