municipio;estado;codigo;Total_Alunos;Relacao_cadastrados;Casos_per_capita;Mortes_per_capita;Relacao_casos_mes;Relacao_obitos_mes;Diferenca_aprovacao;Diferenca_reprovacao;Diferenca_desistencia;diferenca
Rincão;São Paulo;3543709.0;28.0;0.0025928326696916383;0.0113899435132882;0.0004630058338735;0.0006482081674229;9.260116677470137e-05;4.099999999999994;-4.1;0.0;-7.792207792207797
Lavínia;São Paulo;3526506.0;19.0;0.0015859766277128548;0.0401502504173622;0.0004173622704507;0.0007512520868113;0.0002504173622704;0.0;0.0;0.0;27.033492822966505
Feliz Natal;Mato Grosso;5103700.0;16.0;0.0011273957158962795;0.0291713641488162;0.0006341600901916;0.0023957158962795;7.046223224351747e-05;20.599999999999994;-9.5;-11.1;46.25
Primavera de Rondônia;Rondônia;1101476.0;11.0;0.003851540616246499;0.0192577030812324;0.0007002801120448;0.0098039215686274;0.0;-2.6999999999999886;2.6999999999999997;0.0;12.878787878787868
Paranaíta;Mato Grosso;5106299.0;25.0;0.0022271714922048997;0.0800890868596882;0.0010690423162583;0.0351893095768374;0.0004454342984409;0.7999999999999972;-0.7999999999999998;0.0;32.76923076923077
Frutal;Minas Gerais;3127107.0;211.0;0.00354645690466586;0.0442550759714938;0.0011597418313836;0.0057987091569181;5.042355788624445e-05;-3.9000000000000057;-1.0;4.8999999999999995;24.22426897970133
Itaobim;Minas Gerais;3133303.0;29.0;0.0013768872851581046;0.0251638021080619;0.000759661950432;0.0047004083182983;0.000332352103314;-3.799999999999997;2.1000000000000005;1.6999999999999997;14.205397301349327
Gramado Xavier;Rio Grande do Sul;4309159.0;8.0;0.0018497109826589595;0.0184971098265895;0.0002312138728323;0.004393063583815;0.0002312138728323;0.0;0.0;0.0;50.0
Muaná;Pará;1504901.0;74.0;0.0018339983642717292;0.0111279089940271;0.0004708914719076;0.0001734863317554;0.0;19.099999999999994;-3.5;-15.6;38.464073829927486
Marajá do Sena;Maranhão;2106359.0;8.0;0.001026694045174538;0.0216889117043121;0.0003850102669404;0.0;0.0;-11.800000000000011;4.3;7.5;31.818181818181817
Guaiçara;São Paulo;3517208.0;17.0;0.0013971071663379355;0.0498849441157133;0.0007396449704142;0.0023833004602235;0.0002465483234714;1.2999999999999972;0.0;-1.3;33.9366515837104
Fernando Prestes;São Paulo;3515608.0;12.0;0.0020750475531730937;0.034238284627356;0.0006916825177243;0.0077814283243991;0.000172920629431;0.0;0.0;0.0;55.07246376811595
Angelim;Pernambuco;2601003.0;95.0;0.008520179372197309;0.0082511210762331;0.0002690582959641;0.0005381165919282;0.0;4.799999999999997;-3.2;-1.6;26.72064777327936
Epitaciolândia;Acre;1200252.0;59.0;0.0032046059420998314;0.0387268480799522;0.0009233610341643;0.008038672532725;5.4315354950844607e-05;16.900000000000006;-6.500000000000002;-10.4;36.260072242289525
Santa Brígida;Bahia;2927606.0;19.0;0.0013368043340603673;0.0211074368535847;0.0002814324913811;0.0013368043340603;7.035812284528248e-05;16.400000000000006;-7.9;-8.5;23.7719298245614
Rio das Flores;Rio de Janeiro;3304508.0;25.0;0.002692804825506247;0.0037699267557087;0.0005385609651012;0.0002154243860404;0.0001077121930202;-4.0;3.9999999999999996;0.0;54.11111111111112
Mucurici;Espírito Santo;3203601.0;25.0;0.004525706010137582;0.056842867487328;0.0005430847212165;0.0217233888486603;0.0001810282404055;-2.9000000000000057;0.0;2.9;29.48148148148148
Buri;São Paulo;3508009.0;85.0;0.004276084113089848;0.0225374786195794;0.0006036824630244;0.0038233222658215;0.0001006137438374;0.0;0.0;0.0;30.446623093681914
Caridade;Ceará;2303006.0;275.0;0.012196744577992637;0.0172084978045859;0.0008426841708431;0.0015079611478245;8.870359693085554e-05;-0.10000000000000853;-1.1;1.2;27.65744400527009
Ilhabela;São Paulo;3520400.0;114.0;0.0032599370889333716;0.0828710323134115;0.0005433228481555;0.0123820417500714;0.000142979696883;0.5;-0.7;0.2;20.788697407234903
Garrafão do Norte;Pará;1503077.0;45.0;0.0017263868641141718;0.0393616205018031;0.0002301849152152;0.0026854906775109;0.0;10.099999999999994;-2.4;-7.7;11.642512077294686
Pedra Bonita;Minas Gerais;3148756.0;8.0;0.0011272368606453432;0.0315626320980696;0.000845427645484;0.0043680428350007;0.0001409046075806;0.20000000000000284;-1.3;1.1;42.85714285714286
Passo do Sobrado;Rio Grande do Sul;4314076.0;17.0;0.0026013771996939556;0.0149961744452945;0.0006120887528691;0.0027543993879112;0.0001530221882172;-0.3999999999999915;0.0;0.3999999999999999;21.96078431372549
Jandaia do Sul;Paraná;4112108.0;79.0;0.0037306384586324143;0.0483566301473366;0.0008500188893086;0.0123724971666037;0.0003305629013978;1.2999999999999972;0.09999999999999998;-1.4;17.9746835443038
Vale do Sol;Rio Grande do Sul;4322533.0;16.0;0.0013581190051778287;0.0051778287072404;0.0001697648756472;0.0012732365673542;8.48824378236143e-05;-7.200000000000003;0.0;7.2;26.35869565217392
Boa Vista do Gurupi;Maranhão;2101970.0;13.0;0.0013998061806826747;0.0015074835791967;0.0003230321955421;0.0;0.0;-27.499999999999993;29.5;-2.0;18.91025641025641
São Sepé;Rio Grande do Sul;4319604.0;44.0;0.001862749248550019;0.0254011261165911;0.0003810168917488;0.0020320900893272;0.0;2.6000000000000085;0.09999999999999964;-2.7;35.909090909090914
São Domingos das Dores;Minas Gerais;3160959.0;13.0;0.002303330970942594;0.0150602409638554;0.0005315379163713;0.0070871722182849;0.0;2.0;-3.5;1.5;-12.47863247863248
Porto Real;Rio de Janeiro;3304110.0;41.0;0.002083015800436925;0.047350505512371;0.0013209368490575;0.0166133211400701;0.0001524157902758;-9.600000000000009;11.8;-2.2;35.0449293966624
São Francisco do Conde;Bahia;2929206.0;74.0;0.0018592030551228581;0.0377116727802623;0.0006029847746344;0.0032912918948796;5.024873121953671e-05;5.8999999999999915;-2.6;-3.3;32.514688601645126
Nova Canaã;Bahia;2922706.0;14.0;0.0008504434455108735;0.0204713886526545;0.0003037298019681;0.0038269955047989;0.0001822378811809;-89.0;-4.9;93.9;42.85714285714285
Paramirim;Bahia;2923605.0;86.0;0.003980191604572593;0.0066182255750451;0.0002776877863655;0.0012033137409172;0.0002314064886379;-4.099999999999994;-3.0;7.1;32.86821705426357
Canaã;Minas Gerais;3111705.0;18.0;0.0039447731755424065;0.007232084155161;0.0;0.0061363138286215;0.0;-19.400000000000006;19.4;0.0;46.66666666666666
São José do Norte;Rio Grande do Sul;4318507.0;40.0;0.0014509576320371445;0.0178105049332559;0.0006166569936157;0.000471561230412;0.0001088218224027;18.200000000000003;-26.3;8.1;19.65686274509804
Heliodora;Minas Gerais;3129202.0;16.0;0.002439768222018908;0.0213479719426654;0.0001524855138761;0.009301616346447;0.0;5.400000000000006;-12.5;7.1;27.67857142857143
Boa Hora;Piauí;2201770.0;45.0;0.006636189352602861;0.0283144079044388;0.0;0.0038342427370594;0.0;-4.599999999999994;0.0;4.6;36.26984126984127
Vitória das Missões;Rio Grande do Sul;4323754.0;15.0;0.0047877433769549956;0.0296840089371209;0.0;0.0165975103734439;0.0;8.700000000000003;-14.3;5.6;10.909090909090908
Tacima;Paraíba;2516409.0;26.0;0.0023829163229768125;0.0140225460544404;0.0003666025112272;0.0014664100449088;0.0;10.299999999999997;-3.6;-6.699999999999999;18.4981684981685
Uarini;Amazonas;1304260.0;134.0;0.009896602658788774;0.0856720827178729;0.0010339734121122;0.0076809453471196;0.0;11.5;-11.5;0.0;36.77705223880598
Bananeiras;Paraíba;2501500.0;85.0;0.003987240829346092;0.0277230509428651;0.000140726146918;0.0037057885355098;4.690871563936579e-05;4.700000000000003;-7.0;2.3;16.584054941773665
Itaporã;Mato Grosso do Sul;5004502.0;73.0;0.002938926687869882;0.032247675027175;0.0006038890454527;0.01187648456057;0.0002012963484842;11.5;-7.0;-4.5;10.752132333936416
Paulo de Faria;São Paulo;3536604.0;32.0;0.003577417551704863;0.0285075461151481;0.0004471771939631;0.0029066517607602;0.0001117942984907;0.0;0.0;0.0;44.69476744186046
Piumhi;Minas Gerais;3151503.0;141.0;0.00406445475771814;0.0288835721080395;0.0003747369634775;0.0118186273096768;5.765184053500908e-05;5.5;-4.300000000000001;-1.2;13.733075435203094
Chapada;Rio Grande do Sul;4305306.0;13.0;0.001402524544179523;0.0241665767612471;0.0002157730067968;0.0044233466393354;0.0001078865033984;-1.2999999999999972;-7.5;8.8;23.461538461538467
Santa Rita de Cássia;Bahia;2928406.0;69.0;0.0024348930764344695;0.0483449784741336;0.0003881713600112;0.0047286329310466;0.0;-91.4;-4.8;96.2;13.702239789196303
Santa Terezinha;Santa Catarina;4215679.0;25.0;0.002845112097416638;0.0124046887447365;0.0001138044838966;0.0019346762262433;0.0;-0.7000000000000028;-1.0;1.6999999999999997;16.08695652173913
Neópolis;Sergipe;2804409.0;99.0;0.005288744056840643;0.0317324643410438;0.0011752764570756;0.0063037555424969;0.0001602649714194;3.8000000000000114;-2.2;-1.6;54.14141414141415
Iracema;Roraima;1400282.0;13.0;0.0010878661087866108;0.0567364016736401;0.0006694560669456;0.0097907949790794;0.0001673640167364;7.099999999999994;-2.4;-4.7;31.86813186813187
São Sebastião da Boa Vista;Pará;1507706.0;49.0;0.0018393393393393393;0.0166291291291291;0.0004129129129129;3.7537537537537536e-05;0.0;19.5;-11.3;-8.2;14.154048716260704
Angico;Tocantins;1701051.0;10.0;0.0029129041654529565;0.0503932420623361;0.0008738712496358;0.0040780658316341;0.0005825808330905;0.0;0.0;0.0;40.90909090909091
Guaraí;Tocantins;1709302.0;141.0;0.005439185279481541;0.0675076187169694;0.0010801218994715;0.0079080353354164;0.0001157273463719;-0.6000000000000085;-3.1999999999999997;3.8;33.02619087507679
Curuçá;Pará;1502905.0;101.0;0.0025208406129885686;0.0460989367543553;0.0014476114411221;0.0012978585334198;2.495881795038187e-05;17.700000000000003;-6.8;-10.9;40.84820246730555
Senador Guiomard;Acre;1200450.0;39.0;0.0016938846421125783;0.0290132036136205;0.0007383599722029;0.0026059763724808;0.000130298818624;16.89999999999999;-19.0;2.0999999999999996;20.96200636346622
Areia Branca;Sergipe;2800506.0;70.0;0.0037752130298781147;0.0514507604357674;0.0011864955236759;0.0062021356919426;0.000107863229425;3.5999999999999943;-12.0;8.4;30.95238095238095
Tiros;Minas Gerais;3168903.0;18.0;0.002777777777777778;0.0175925925925925;0.0004629629629629;0.0049382716049382;0.0001543209876543;-6.099999999999994;9.1;-3.0;67.77777777777779
Monte Azul;Minas Gerais;3142908.0;44.0;0.002109906972283495;0.0323678910520763;0.0006713340366356;0.0089191522010165;0.0003356670183178;3.5;-0.4;-3.1;19.90690032858708
Forquilhinha;Santa Catarina;4205456.0;57.0;0.0021274213413951405;0.0826708468629866;0.0007837868099876;0.0144067480312021;0.0001492927257119;-2.3000000000000114;5.1;-2.8;19.225146198830405
Junqueirópolis;São Paulo;3526001.0;90.0;0.0043522414043232266;0.0201653851733642;0.0005319406160839;0.0064316456308332;0.0001450747134774;0.0;0.0;0.0;30.22222222222221
São Benedito;Ceará;2312304.0;670.0;0.013986597916623177;0.0360728973133206;0.0006262655783562;0.0028181951026031;0.0;1.0;-0.6;-0.4;25.77220281570869
São Desidério;Bahia;2928901.0;123.0;0.003645308517574536;0.0288068282852231;0.0002667298915298;0.0015411060399502;2.9636654614427123e-05;20.0;-13.0;-7.0;35.55262579652823
Goianinha;Rio Grande do Norte;2404200.0;45.0;0.0017092069279854149;0.0319431783652385;0.0004178061379519;0.0033804314797933;0.0;21.400000000000006;-6.1;-15.299999999999999;17.64510779436153
São João da Canabrava;Piauí;2209856.0;15.0;0.0032552083333333335;0.0481770833333333;0.0008680555555555;0.0128038194444444;0.0;-2.5;0.0;2.500000000000001;15.238095238095235
Piripá;Bahia;2924702.0;32.0;0.0029886989819744095;0.0726627439992528;0.0002801905295601;0.0129821612029513;0.0;-93.0;-4.0;97.0;-0.6602112676056358
Chã Preta;Alagoas;2701902.0;31.0;0.0042401860210641495;0.0067022295171659;0.0001367801942278;0.0002735603884557;0.0;8.299999999999997;0.0;-8.3;24.838709677419352
Iacri;São Paulo;3519204.0;11.0;0.0017402309761113748;0.0136054421768707;0.0;0.0018984337921214;0.0;0.0;0.0;0.0;44.15584415584416
Iraí de Minas;Minas Gerais;3131604.0;13.0;0.0018605982539001001;0.0241877773007013;0.0005724917704308;0.0120223271790468;0.0001431229426077;7.299999999999997;-5.5;-1.8;23.310023310023315
Guajará;Amazonas;1301654.0;64.0;0.0038373905744094015;0.0618779230123516;0.0010193068713274;0.0026382060199064;0.0001199184554502;18.89999999999999;-7.9;-11.0;30.424528301886795
Buritirana;Maranhão;2102358.0;20.0;0.0012961762799740765;0.015748541801685;0.0005832793259883;6.480881399870383e-05;0.0001296176279974;-31.000000000000007;25.099999999999998;5.8999999999999995;26.1904761904762
Recreio;Minas Gerais;3154101.0;35.0;0.003327945231529904;0.0205381762860131;0.0003803365978891;0.0079870685556717;0.0;-1.0;-1.7;2.7;23.57142857142857
Miranda;Mato Grosso do Sul;5005608.0;87.0;0.003105700924570735;0.0564737800307;0.0015706993181737;0.0034269803305608;0.0002855816942134;-4.5;9.799999999999999;-5.3;30.12704174228676
Bandeirantes do Tocantins;Tocantins;1703057.0;26.0;0.007317759639741064;0.0458767238952997;0.0005629045876723;0.0185758513931888;0.0;3.299999999999997;0.0;-3.3;41.38461538461539
Leme do Prado;Minas Gerais;3138351.0;21.0;0.004270028466856445;0.0044733631557543;0.0;0.002643350955673;0.0;1.0999999999999943;-1.1;0.0;26.98412698412698
Monte Negro;Rondônia;1101401.0;40.0;0.0025233409033560434;0.0252964925561443;0.0003785011355034;0.0051728488518798;0.0001261670451678;-4.400000000000006;5.9;-1.5;35.769230769230774
Iguaí;Bahia;2913507.0;48.0;0.0017833259028087382;0.0243721206717194;0.0007802050824788;0.0015232575419824;7.43052459503641e-05;22.0;-18.5;-3.5;21.570512820512825
Atalaia;Paraná;4102208.0;15.0;0.003854059609455293;0.0364850976361767;0.000770811921891;0.0066803699897225;0.0;5.599999999999994;0.0;-5.6;40.833333333333336
Baianópolis;Bahia;2902500.0;55.0;0.003963392664120487;0.0134034733732074;0.0001441233696043;0.0002161850544065;0.0;-90.9;-2.3;93.2;44.94949494949494
Nazaré;Tocantins;1714302.0;13.0;0.0033350436121087736;0.073627501282709;0.0012827090815802;0.0097485890200102;0.0;9.099999999999994;-6.8;-2.3;5.835543766578248
Geminiano;Piauí;2204352.0;20.0;0.003675119441381845;0.0369349503858875;0.0003675119441381;0.0042263873575891;0.0;-0.20000000000000284;0.0;0.20000000000000018;55.90909090909091
São João do Oeste;Santa Catarina;4216255.0;17.0;0.002664159222692368;0.0368280833725121;0.000940291490362;0.0084626234132581;0.0001567152483936;2.0;-2.0;0.0;38.90374331550802
Monte Aprazível;São Paulo;3531407.0;75.0;0.0029895962052058837;0.0374696057719137;0.001036393351138;0.0043847411009686;0.0002391676964164;3.4000000000000057;-3.4;0.0;14.913580246913586
Alto Araguaia;Mato Grosso;5100300.0;34.0;0.0017853392144507457;0.0250997689561016;0.0004725897920604;0.0015227893299726;5.250997689561016e-05;16.5;-11.6;-4.9;43.11639549436797
Arroio do Tigre;Rio Grande do Sul;4301206.0;38.0;0.0028415463994616017;0.0210124878486502;0.0002243326104838;0.0095715247139759;0.0001495550736558;0.0;-0.7;0.6999999999999997;12.141740489838456
Panamá;Goiás;5216007.0;3.0;0.001147227533460803;0.0390057361376673;0.0007648183556405;0.0007648183556405;0.0;0.0;0.0;0.0;78.57142857142857
Três Coroas;Rio Grande do Sul;4321709.0;40.0;0.001417434443656981;0.0453933380581148;0.0010276399716513;0.0104181431608788;3.543586109142452e-05;13.100000000000009;-13.7;0.6;39.642857142857146
Maués;Amazonas;1302900.0;310.0;0.00485095062984117;0.0415303966825757;0.0008293560754244;0.0063375322744699;6.25929113527893e-05;20.799999999999997;-8.7;-12.1;50.75768942235558
Querência;Mato Grosso;5107065.0;63.0;0.003604325190228274;0.0728874649579495;0.00114423021912;0.0064649007380284;0.0;-7.0;7.0;0.0;31.22710622710624
Santa Bárbara do Leste;Minas Gerais;3157252.0;21.0;0.002577635939609672;0.0308088867067632;0.0018411685282926;0.0067509512704062;0.000736467411317;-1.4000000000000057;0.0;1.4;39.33747412008282
Luiz Alves;Santa Catarina;4210001.0;31.0;0.002410762889804806;0.0868652305778054;0.0003110661793296;0.014309044249164;7.77665448324131e-05;-18.599999999999994;20.5;-1.8999999999999995;-1.350337584396101
Tarrafas;Ceará;2313252.0;71.0;0.008263500931098696;0.0131517690875232;0.0003491620111731;0.0055865921787709;0.0;1.0;0.0;-1.0;45.99516289657135
Alhandra;Paraíba;2500601.0;97.0;0.004952011435572799;0.0400755564631407;0.0009699816214008;0.000612619971411;0.0;12.299999999999997;-5.7;-6.6;39.922019561194816
Urucurituba;Amazonas;1304401.0;178.0;0.00771732061565142;0.070669846087145;0.0006503360069369;0.0102753089096032;0.0002167786689789;5.5;-3.8000000000000003;-1.7;56.72819689673622
Antônio Gonçalves;Bahia;2901809.0;10.0;0.0008476012883539584;0.0306831666384132;8.476012883539582e-05;0.0053398881166299;0.0;-90.4;-9.6;100.0;-1.428571428571427
São Sebastião da Grama;São Paulo;3550803.0;41.0;0.003365621408635692;0.0198653751436545;0.0004104416351994;0.0014775898867181;0.0;1.2999999999999972;-0.10000000000000009;-1.2;21.04529616724739
Salto de Pirapora;São Paulo;3545308.0;125.0;0.002751970410814143;0.0323631720311743;0.0009686935846065;0.0053057989520496;0.0003302364492976;1.5;-0.5;-1.0;29.79251336898395
Jaguaré;Espírito Santo;3203056.0;75.0;0.002460872133083965;0.0624733405518915;0.0008202907110279;0.0160120746792663;0.0002296813990878;6.0;-2.6;-3.4;20.55555555555556
Ibicaraí;Bahia;2912103.0;33.0;0.0015215085988288994;0.0553736917331366;0.0016598275623587;0.003642399372954;0.0;11.900000000000006;-11.9;0.0;16.01731601731602
Aragoiânia;Goiás;5201801.0;24.0;0.002328288707799767;0.0445285215366705;0.0004850601474582;0.002813348855258;9.701202949165696e-05;2.5999999999999943;-2.0;-0.6000000000000001;52.5
São Sebastião do Rio Preto;Minas Gerais;3164803.0;4.0;0.0026560424966799467;0.0312084993359893;0.0013280212483399;0.0013280212483399;0.0;0.0;0.0;0.0;12.5
Itapecuru Mirim;Maranhão;2105401.0;313.0;0.004589240942480536;0.0155565004471944;0.000234593786197;0.0004252012374822;2.932422327463601e-05;1.2000000000000028;-7.7;6.500000000000001;25.910721616363546
Tijucas do Sul;Paraná;4127601.0;18.0;0.0010671093194213896;0.0364002845624851;0.0011856770215793;0.0082404552999762;0.0002371354043158;-8.600000000000009;10.5;-1.9000000000000004;38.57442348008386
Bom Jardim;Rio de Janeiro;3300506.0;100.0;0.0036435181811557238;0.0185455075420826;0.0001821759090577;0.0071777308168767;0.0;3.1999999999999886;-3.7;0.5;26.72566371681416
Arapoti;Paraná;4101606.0;88.0;0.0031300017784101014;0.0354970656233327;0.0001778410101369;0.0125911435176951;3.556820202738752e-05;0.09999999999999432;-0.10000000000000009;0.0;8.459595959595962
Caetanópolis;Minas Gerais;3109907.0;17.0;0.0014624913971094287;0.0294218857536132;0.0002580867171369;0.0154852030282174;0.0;-4.400000000000006;-1.5;5.9;19.411764705882355
Santo Anastácio;São Paulo;3547700.0;103.0;0.0049334227416419196;0.0228470159977009;0.0006705623143979;0.0040712711945588;9.579461634256155e-05;-3.200000000000003;3.8000000000000003;-0.6;18.35476252951981
Palmital;São Paulo;3535309.0;111.0;0.004995274740110706;0.0319067548715179;0.0004950272264974;0.0070653885963728;9.000495027226497e-05;5.0;-5.199999999999999;0.19999999999999996;35.0051975051975
Resplendor;Minas Gerais;3154309.0;18.0;0.0010346611484738748;0.0631143300569063;0.0009771799735586;0.0115537161579582;0.0004023682244065;5.0;-2.5;-2.5;7.301587301587297
Lobato;Paraná;4113601.0;10.0;0.0020889910173386254;0.0263212868184666;0.0002088991017338;0.0068936703572174;0.0002088991017338;2.799999999999997;0.0;-2.8;-37.14285714285714
Fortuna;Maranhão;2104206.0;17.0;0.0010931069958847737;0.0628858024691358;0.0002572016460905;0.0009002057613168;0.0;1.2999999999999972;-1.6;0.2999999999999998;38.63122171945702
Nova Santa Bárbara;Paraná;4117214.0;4.0;0.0009413979759943516;0.0263591433278418;0.0;0.0049423393739703;0.0;7.0;-4.7;-2.3;60.71428571428572
Cambuí;Minas Gerais;3110608.0;53.0;0.0017935095259043687;0.0349903556563229;0.0004060776285066;0.0150587120571215;0.0001015194071266;2.5;-0.3;-2.2;25.958811197434947
Conceição do Mato Dentro;Minas Gerais;3117504.0;50.0;0.0028023764152000897;0.0610918058513619;0.000112095056608;0.0143481672458244;0.0;4.599999999999994;-4.5;-0.10000000000000009;12.022471910112358
Açu;Rio Grande do Norte;2400208.0;206.0;0.003550683420376786;0.0438664529362083;0.0014478514918041;0.0071186031680369;8.618163641691229e-05;17.299999999999997;-11.6;-5.7;22.5933848938621
Costa Marques;Rondônia;1100080.0;83.0;0.004527848998963504;0.0197479679231902;0.0003818667830451;0.0008182859636681;0.0;-8.900000000000006;12.5;-3.6;44.99452354874042
Guadalupe;Piauí;2204501.0;54.0;0.0051433469854271835;0.0396228212210686;0.0001904943327935;0.0200971521097247;9.524716639679968e-05;-3.0;0.0;3.0;43.25594250967386
Poço Branco;Rio Grande do Norte;2410108.0;45.0;0.0029196133134367095;0.020891455265036;0.0003892817751248;0.0001297605917082;0.0;5.099999999999994;-3.8;-1.3;12.929292929292927
Peixoto de Azevedo;Mato Grosso;5106422.0;69.0;0.0019727813357731014;0.047260978956999;0.0013437785910338;0.0042028819762122;0.0001143641354071;10.200000000000003;-2.3000000000000007;-7.9;19.09081430507769
Vitória do Mearim;Maranhão;2112902.0;60.0;0.0018312782322060799;0.0227994139909656;0.0001831278232206;0.0;0.0;-12.799999999999997;4.6000000000000005;8.2;36.66666666666666
Rorainópolis;Roraima;1400472.0;44.0;0.0014587408414282398;0.0661074826774525;0.0009945960282465;0.0016245068461359;9.945960282465271e-05;14.5;-3.0;-11.5;52.51842751842752
Cabixi;Rondônia;1100031.0;29.0;0.005459337349397591;0.0579819277108433;0.0016942771084337;0.030308734939759;0.0007530120481927;6.400000000000006;-4.3;-2.1;64.65517241379311
Jarinu;São Paulo;3525201.0;89.0;0.002962321927839169;0.0241312741312741;0.0009319664492078;0.0057249367594195;9.98535481294102e-05;2.200000000000003;-2.0;-0.2;18.218298555377203
Benjamin Constant;Amazonas;1300607.0;95.0;0.0022101246975618836;0.0458775358272845;0.0010701656430299;0.0046063651591289;0.0;11.400000000000006;-5.4;-6.0;46.177823198773645
Conceição do Castelo;Espírito Santo;3201704.0;67.0;0.005266053603709817;0.0625638607246718;0.0009431737797689;0.0238151379391652;0.0002357934449422;-2.5;0.0;2.5;22.388059701492534
Arari;Maranhão;2101004.0;96.0;0.0032162958992227285;0.0124966496917716;0.0003350308228357;0.0011391047976413;0.0;-11.200000000000003;10.0;1.2000000000000002;-3.8080601092896167
Plácido de Castro;Acre;1200385.0;26.0;0.0013157228885177876;0.0367896361520166;0.0005060472648145;0.0113354587318455;0.0001012094529629;0.8999999999999915;2.5;-3.4000000000000004;17.331433998100664
Goiandira;Goiás;5208509.0;25.0;0.004464285714285714;0.0316071428571428;0.0008928571428571;0.0091071428571428;0.0003571428571428;0.0;0.0;0.0;34.0
Cerro Corá;Rio Grande do Norte;2402709.0;27.0;0.002415242866088201;0.011718400572502;0.0003578137579389;0.0007156275158779;0.0;24.200000000000003;-23.2;-1.0;33.71647509578544
Francisco Sá;Minas Gerais;3126703.0;55.0;0.0020930852075959966;0.0144993720744377;0.000342504852152;0.0031586558587357;0.0001522243787342;-1.0;0.30000000000000027;0.7000000000000002;10.552251486830928
Ametista do Sul;Rio Grande do Sul;4300646.0;13.0;0.0017546227561074368;0.0253745444729383;0.000134970981239;0.0105277365366446;0.000134970981239;1.7000000000000028;0.0;-1.7;35.042735042735046
Alfredo Wagner;Santa Catarina;4200705.0;25.0;0.0024910322837783977;0.0476285372658429;9.964129135113592e-05;0.0119569549621363;0.0;-7.5;8.9;-1.4;15.42857142857143
Milagres;Bahia;2921302.0;34.0;0.0031050228310502285;0.0155251141552511;0.0001826484018264;0.0032876712328767;0.0;7.099999999999994;-1.8;-5.3;-2.667578659370726
Curaçá;Bahia;2909901.0;80.0;0.0023054755043227667;0.0188472622478386;0.0002593659942363;0.0022766570605187;8.645533141210375e-05;-91.0;-5.6;96.6;23.801369863013697
Baião;Pará;1501204.0;114.0;0.002402731526366817;0.0096320026978038;0.0003161488850482;0.0007166041394427;0.0;16.900000000000006;-4.4;-12.5;11.650071123755335
Barra do Ribeiro;Rio Grande do Sul;4301909.0;32.0;0.0023719516714846936;0.028685790527018;0.0020013342228152;0.0093395597064709;0.0005188644281372;2.1000000000000085;-2.6;0.5;19.75
Camamu;Bahia;2905800.0;89.0;0.0025201042020613885;0.0295616717635066;0.0007362102163325;0.0030014724204326;2.831577755125156e-05;27.200000000000003;-18.5;-8.700000000000001;24.34726376202409
Theobroma;Rondônia;1101609.0;43.0;0.0041171964764458065;0.0152240520873228;0.0003829950210647;0.0036384527001148;0.0002872462657985;0.10000000000000853;-1.9;1.8;34.10852713178295
Sapucaia;Rio de Janeiro;3305406.0;57.0;0.003127057274522712;0.0558481457098968;0.0024138687733157;0.0072964669738863;0.0004937458854509;1.2000000000000028;-0.8999999999999999;-0.30000000000000004;43.395252837977296
Poção;Pernambuco;2611200.0;85.0;0.007520792780038931;0.0102636701468766;0.0003539196602371;0.001592638471067;0.0;0.0;0.0;0.0;28.044515103338625
Papanduva;Santa Catarina;4212205.0;57.0;0.0029503105590062114;0.0152691511387163;0.0005175983436853;0.0025362318840579;5.175983436853002e-05;3.5;-4.4;0.9000000000000004;37.35144312393888
Bacurituba;Maranhão;2101350.0;62.0;0.010985116938341602;0.0164776754075124;0.0;0.0;0.0;-11.100000000000009;2.2;8.9;65.14336917562724
Maracanã;Pará;1504307.0;95.0;0.003223289112068673;0.0128592270892002;0.0005767991042649;0.0002714348725952;0.0;20.900000000000006;-6.7;-14.2;19.951714147754707
Mari;Paraíba;2509107.0;77.0;0.0035261253835233777;0.0597609561752988;0.001053258231442;0.0029308055135778;0.0;3.3000000000000114;-5.9;2.6;20.87912087912088
Belo Oriente;Minas Gerais;3106309.0;52.0;0.001947565543071161;0.0456554307116104;0.0008614232209737;0.0087265917602996;0.0001872659176029;4.3999999999999915;-5.2;0.8000000000000003;6.005398110661275
Cachoeira de Goiás;Goiás;5204201.0;7.0;0.0051813471502590676;0.0192450037009622;0.0;0.000740192450037;0.0;6.200000000000003;-6.2;0.0;76.92307692307692
Fartura;São Paulo;3515400.0;78.0;0.004864055874282864;0.0337365926665003;0.0001247193813918;0.021701172362185;6.235969069593415e-05;-0.5999999999999943;0.6;0.0;23.15875613747954
Poté;Minas Gerais;3152402.0;32.0;0.0019329507701600726;0.0214436726064633;0.000362428269405;0.0094231350045303;6.040471156750227e-05;10.5;-2.5;-8.0;0.5984042553191493
Parnamirim;Pernambuco;2610400.0;131.0;0.00595184007269423;0.0226715129486597;0.000726942298955;0.0063607451158564;0.0003180372557928;0.7999999999999972;-0.4;-0.4;39.545866218139466
Itirapuã;São Paulo;3523701.0;20.0;0.0030773965225419295;0.0120018464379135;0.000153869826127;0.003231266348669;0.0;-0.6000000000000085;3.7;-3.1;0.0
Rafael Jambeiro;Bahia;2925956.0;46.0;0.0020335086866186286;0.016002829229477;0.0003094469740506;0.0033155032933999;4.420671057866584e-05;-94.9;-4.2;99.1;31.59014898145333
