municipio,PIB,IDHM,densidade,diferenca,estado,Casos_per_capita,Mortes_per_capita,Relacao_casos_mes,Relacao_obitos_mes,Diferenca_aprovacao,Diferenca_reprovacao
Itutinga,34551.31,0.727,10.18,14.444444444444445,Minas Gerais,0.0071277719112988,0.0002639915522703,0.0031678986272439,0.0,-37.5,22.5
Ituverava,38094.32,0.765,59.3,14.575649930990792,São Paulo,0.0187930374904361,0.0007890206579954,0.0026778882938026,4.78194338179036e-05,-3.700000000000003,3.2
Itá,49903.03,0.771,37.28,31.08108108108108,Santa Catarina,0.0499270546279786,0.0003242016534284,0.0084292429891392,0.0,14.5,-11.3
Itápolis,30497.54,0.744,43.26,29.144166257568315,São Paulo,0.0224489795918367,0.0003710575139146,0.0072588126159554,9.27643784786642e-05,0.2999999999999971,0.0
Ivaiporã,26016.33,0.73,74.12,14.921131163848234,Paraná,0.0380502751375687,0.000844172086043,0.0072536268134067,0.000156328164082,4.799999999999997,-2.2
Ivatuba,34675.25,0.766,33.72,30.392156862745097,Paraná,0.0460263884627186,0.0009205277692543,0.0079779073335378,0.0,1.2000000000000028,-1.2
Ivaté,24654.05,0.706,19.92,3.8961038961038983,Paraná,0.0177153329260843,0.000122174709835,0.0062309102015882,0.000122174709835,-5.700000000000003,5.7
Ivaí,26702.09,0.651,22.83,13.759689922480623,Paraná,0.0210389797535845,0.0004323078031558,0.0061243605447078,0.0001441026010519,2.1000000000000085,-3.2
Ivinhema,59623.6,0.72,11.53,36.74242424242424,Mato Grosso do Sul,0.0369603657221719,0.0006900418337861,0.0160434726355285,0.0001725104584465,4.700000000000003,-0.7000000000000002
Ivoti,40758.91,0.784,384.68,18.64356435643564,Rio Grande do Sul,0.0519491211460091,0.0006174618202774,0.0143662783517885,4.116412135182974e-05,0.0,-3.5
Içara,45319.13,0.741,191.82,26.21935483870968,Santa Catarina,0.0712500664646142,0.000779851473742,0.0114850853405646,0.00035447794261,-1.5,5.3
Iúna,14723.38,0.666,63.34,26.43550624133148,Espírito Santo,0.0415280683104146,0.0013031103185761,0.011968039504818,0.0003086313912417,0.7000000000000028,-0.7
Jaboatão dos Guararapes,19750.5,0.717,2716.13,24.460946199763903,Pernambuco,0.021043773440904,0.0013826039658378,0.0033034409894375,7.546653984490914e-05,2.5,-2.2
Jaborandi,19844.9,0.711,25.34,30.0,São Paulo,0.0279982681483619,0.0004329629095107,0.0050512339442921,0.0,0.0,0.0
Jaboti,20693.59,0.718,37.87,10.317460317460323,Paraná,0.0157375805839969,0.0005688282138794,0.0036025786879029,0.0001896094046264,5.5,0.0
Jaboticabal,38082.72,0.778,109.34,1.9021739130434805,São Paulo,0.0195306938638158,0.0007377399272614,0.0070150007118543,7.765683444857177e-05,2.5,-0.1
Jaboticatubas,12399.74,0.681,18.08,21.079484425349087,Minas Gerais,0.0302834731668569,0.0005957404557414,0.00963113736782,9.92900759569081e-05,-2.799999999999997,1.0
Jacaraci,7483.05,0.593,12.01,7.287644787644789,Bahia,0.0095000673763643,6.737636437137851e-05,0.0026950545748551,0.0,-94.8,-1.7
Jacaraú,9401.35,0.558,57.04,12.208657047724747,Paraíba,0.0270251541819693,0.0007622479384658,0.0012473148083985,0.0,17.400000000000006,-12.3
Jacareacanga,63853.08,0.505,0.15,29.166666666666657,Pará,0.2108265566209491,0.0016992353440951,0.0003641218594489,0.0,24.599999999999994,-15.9
Jacarezinho,32325.23,0.743,65.35,27.055383556931545,Paraná,0.0427903905734166,0.0004571080298643,0.0091929503783838,0.000101579562192,-2.4000000000000057,-0.1000000000000005
Jacareí,57183.66,0.777,508.31,22.43569383580356,São Paulo,0.0336554510361119,0.0008430981503196,0.0132927048471724,0.0001455093254358,1.2000000000000028,-0.5
Jacaré dos Homens,10196.13,0.583,36.9,49.99999999999999,Alagoas,0.0241766609556443,0.0001903674090995,0.0007614696363982,0.0,0.0,0.0
Jaci,63285.9,0.723,48.56,32.03463203463204,São Paulo,0.0558935899250035,0.0011320220744304,0.002122541389557,0.0001415027593038,0.0,0.0
Jaciara,34658.54,0.735,16.8,27.77334397446129,Mato Grosso,0.0718245967741935,0.0018001152073732,0.0047883064516129,0.0002520161290322,10.700000000000005,-8.899999999999999
Jacinto,8937.75,0.62,8.84,34.848484848484844,Minas Gerais,0.0408080480285575,0.0003245172805451,0.0078695440532208,0.0,-22.8,19.6
Jacinto Machado,36224.67,0.716,24.29,37.2549019607843,Santa Catarina,0.069700460829493,0.0011520737327188,0.0106566820276497,0.0002880184331797,-7.700000000000003,0.8
Jacobina,16196.03,0.649,34.12,26.70014866355388,Bahia,0.0367495466852132,0.0002359720807769,0.007079162423309,4.96783327951514e-05,13.900000000000006,-8.3
Jacobina do Piauí,9239.15,0.535,4.19,38.52459016393443,Piauí,0.034488765023515,0.0003483713638738,0.00627068454973,0.0001741856819369,-12.600000000000009,-2.6
Jacundá,8275.15,0.622,29.46,15.619235836627144,Pará,0.0159073620150452,0.0004057138027216,0.0003888090609415,3.380948356013862e-05,20.89999999999999,-7.9
Jacupiranga,28518.44,0.717,25.37,44.56521739130434,São Paulo,0.0434344565095712,0.0012873614687115,0.0120900033583342,0.0002238889510802,2.0999999999999943,-2.1
Jacutinga,41071.86,0.726,19.86,24.444444444444443,Rio Grande do Sul,0.0426846391463072,0.0002808199943836,0.009828699803426,0.0002808199943836,0.0,0.0
Jacutinga,31219.28,0.715,74.71,27.41492636658624,Minas Gerais,0.0222487393664113,0.0006543746872473,0.0063512837291658,0.0001154778859848,-8.800000000000011,4.8
Jacuí,13627.05,0.668,18.78,22.608695652173918,Minas Gerais,0.0329169919333853,0.0010408534998698,0.0036429872495446,0.0001301066874837,-14.100000000000009,5.8
Jacuípe,23332.83,0.548,33.37,30.227272727272723,Alagoas,0.010254949437402,0.0004272895598917,0.0009970089730807,0.0001424298532972,1.5999999999999943,0.0
Jaguapitã,59386.81,0.715,28.67,22.35169491525424,Paraná,0.0502936857562408,0.0008076358296622,0.0087371512481644,7.342143906020558e-05,-2.700000000000003,4.4
Jaguaquara,10696.92,0.58,58.63,30.951256376346123,Bahia,0.0538742810943902,0.0004409900226007,0.002407070540029,1.8374584275030776e-05,7.400000000000006,-5.3
Jaguarari,22220.95,0.659,13.67,26.32016632016632,Bahia,0.0351206434316353,0.0004170390229371,0.0030682156687518,8.936550491510277e-05,1.9000000000000057,-3.3
Jaguaraçu,28083.69,0.679,19.13,19.047619047619044,Minas Gerais,0.0421321417172039,0.0019150973507819,0.0092563038621129,0.0003191828917969,7.600000000000008,-1.700000000000001
Jaguaretama,9383.55,0.612,10.32,37.99103841301606,Ceará,0.0499394339830415,0.0010461402929192,0.0027530007708402,5.506001541680432e-05,2.700000000000003,-1.6
Jaguari,24440.46,0.712,16.11,-0.932835820895523,Rio Grande do Sul,0.0345685840707964,0.0012905604719764,0.0112463126843657,0.0002765486725663,-2.0999999999999943,0.0
Jaguariaíva,42686.56,0.743,23.99,20.63818836850232,Paraná,0.0330780044180508,0.0005450842011647,0.0131680867544539,0.0001721318529993,-4.200000000000003,1.8
Jaguaribara,11119.86,0.618,17.05,37.36515201046093,Ceará,0.0342952372598894,0.0007894044382071,0.005087273046224,0.0,2.9000000000000057,-1.5
Jaguaribe,14728.93,0.621,18.48,29.089897641299512,Ceará,0.0535436249351248,0.0010380024220056,0.0047863445014705,0.0,-1.7000000000000028,0.2999999999999999
Jaguariúna,214806.49,0.784,405.5,30.956293131777848,São Paulo,0.028806011689396,0.0005740328416365,0.0040182298914556,1.7394934595045922e-05,0.2000000000000028,-1.5
Jaguaruana,14080.15,0.624,39.78,13.83251588397114,Ceará,0.0378875537754042,0.0009197448449784,0.0016911437472185,2.966918854769322e-05,2.299999999999997,-1.6
Jaguaruna,29042.3,0.721,60.79,42.18455743879472,Santa Catarina,0.0984318817419097,0.0012984418697562,0.0100878945265681,0.0003495805033959,-7.799999999999997,9.2
Jaguarão,26408.34,0.707,12.99,32.17498875393613,Rio Grande do Sul,0.0185532233883058,0.0001874062968515,0.0061844077961019,7.496251874062968e-05,6.099999999999994,-7.9
Jaguaré,20731.51,0.678,46.43,20.555555555555557,Espírito Santo,0.0624733405518915,0.0008202907110279,0.0160120746792663,0.0002296813990878,6.0,-2.6
Jaicós,9234.39,0.524,22.08,39.136904761904766,Piauí,0.0238693467336683,0.0006281407035175,0.0034547738693467,0.0001046901172529,3.200000000000003,-0.2999999999999998
Jales,32977.6,0.776,133.25,22.901102046658075,São Paulo,0.0545543405217178,0.0015883682570712,0.0074734762864764,0.0002443643472417,0.2999999999999971,-0.3
Jambeiro,38568.38,0.756,35.83,38.23529411764706,São Paulo,0.0227203877612844,0.0007573462587094,0.0080278703423205,0.0,3.3999999999999915,0.0
Jampruca,10756.39,0.609,10.45,40.90909090909091,Minas Gerais,0.0146188008882309,0.0003700962250185,0.0020355292376017,0.0001850481125092,11.5,-11.7
Janaúba,18046.73,0.696,32.85,11.795993901232556,Minas Gerais,0.028974988834301,0.0004187137114783,0.0082626172398392,0.0001256141134435,0.0,-0.7000000000000011
Jandaia,45848.86,0.707,7.0,47.8328173374613,Goiás,0.0710978835978836,0.001818783068783,0.0147156084656084,0.0,1.9000000000000057,-1.9
Jandaia do Sul,36347.92,0.747,112.88,17.9746835443038,Paraná,0.0483566301473366,0.0008500188893086,0.0123724971666037,0.0003305629013978,1.2999999999999972,0.0999999999999999
Jandaíra,11050.53,0.569,15.78,55.0,Rio Grande do Norte,0.0344576911892992,0.0002907822041291,0.0031986042454201,0.0,8.5,-3.4
Jandira,33294.36,0.76,7062.58,28.13201374798128,São Paulo,0.0222352065440982,0.000944476015912,0.0044902630925986,8.80443743646798e-05,3.5,-1.8
Janduís,16247.16,0.615,17.28,42.15384615384615,Rio Grande do Norte,0.0429005315110098,0.0007593014426727,0.0096810933940774,0.0001898253606681,5.200000000000003,0.0
Jangada,21552.84,0.63,6.71,37.32718894009216,Mato Grosso,0.033535497681056,0.001427042454513,0.0040432869544535,0.0002378404090855,0.8999999999999915,-0.8999999999999999
Janiópolis,29665.65,0.696,15.63,37.2549019607843,Paraná,0.0345090562440419,0.0011439466158245,0.0133460438512869,0.0,11.5,-1.1
Januária,10446.04,0.658,10.17,13.99617067833698,Minas Gerais,0.0083257063564701,0.0002214283605444,0.001107141802722,4.4285672108883705e-05,-6.5,3.1000000000000005
Januário Cicco,7406.29,0.574,54.38,19.047619047619044,Rio Grande do Norte,0.009822217856792,0.0002946665357037,0.0012768883213829,0.0,17.599999999999994,-2.7
Japaratinga,20658.0,0.57,97.28,44.28571428571429,Alagoas,0.0216481282143284,0.0007176175098672,0.001196029183112,0.0001196029183112,9.299999999999995,-3.7
Japaratuba,22200.81,0.621,51.37,17.644619531411983,Sergipe,0.0247559088726457,0.0014405378007789,0.0018140105639438,5.335325188070213e-05,2.9000000000000057,-8.1
Japaraíba,17067.72,0.721,25.27,46.910755148741416,Minas Gerais,0.0225287356321839,0.0002298850574712,0.0073563218390804,0.0,-3.200000000000003,3.2
Japeri,13711.95,0.659,1279.67,30.58550724637681,Rio de Janeiro,0.0072063989004276,0.0004486102626756,0.0008494960293219,9.544899205864386e-06,6.0,-0.7000000000000002
Japi,8482.42,0.569,26.75,28.333333333333336,Rio Grande do Norte,0.011078140454995,0.0001978239366963,0.0037586547972304,0.0,10.0,-1.7
Japira,21091.09,0.696,26.52,5.0,Paraná,0.0328394072887464,0.000200240288346,0.0182218662394873,0.0,0.0,0.0
Japoatã,13228.75,0.56,32.97,37.79661016949153,Sergipe,0.0094536251302664,0.000744379931517,0.0009676939109721,0.0001488759863034,4.200000000000003,-2.0
Japonvar,8498.97,0.608,21.26,6.395348837209301,Minas Gerais,0.0125486259254611,0.0001254862592546,0.0007529175555276,0.0,-2.299999999999997,0.0
Japorã,11822.69,0.526,21.72,40.47619047619048,Mato Grosso do Sul,0.0040614709110867,0.0003293084522502,0.0019758507135016,0.0001097694840834,-14.600000000000009,18.4
Japurá,24992.73,0.712,57.06,23.717948717948723,Paraná,0.0336339522546419,0.0002122015915119,0.0095490716180371,0.0,-0.8000000000000114,-1.2
Japurá,23277.54,0.522,0.05,75.42496357455074,Amazonas,0.2381125226860254,0.0014519056261343,0.0232304900181488,0.0007259528130671,4.400000000000006,0.0
Jaqueira,8487.21,0.575,133.66,41.754385964912274,Pernambuco,0.0232498284145504,0.0007721345229924,8.579272477693891e-05,0.0,-14.0,14.0
Jaquirana,18836.69,0.614,4.09,66.66666666666667,Rio Grande do Sul,0.0301399354144241,0.0008073196986006,0.0072658772874058,0.0002691065662002,8.799999999999997,0.0
Jaraguari,27648.51,0.664,2.47,31.66666666666667,Mato Grosso do Sul,0.0150271323222485,0.0002782802281897,0.002504522053708,0.0001391401140948,-1.7000000000000028,1.7
Jaraguá,15534.07,0.699,27.31,44.6096654275093,Goiás,0.0241927500940389,0.0006335253707113,0.0029102571717051,7.919067133891628e-05,-0.3000000000000113,2.3
Jaraguá do Sul,55182.83,0.803,333.65,29.49283725982756,Santa Catarina,0.0518466828365138,0.000585265930207,0.0107880268096816,0.0001688267106366,-6.900000000000006,5.7
Jaramataia,9257.59,0.552,55.64,61.37254901960784,Alagoas,0.0105719237435008,0.0001733102253032,0.0,0.0,0.0,0.0
Jardim,22871.58,0.712,11.85,33.00653594771242,Mato Grosso do Sul,0.0228761926658236,0.0008813273556347,0.0057861056826455,0.0003448672261179,-2.8999999999999915,2.2
Jardim,8497.98,0.614,52.35,33.980093980093976,Ceará,0.016118348421285,0.0006623978803267,0.0026495915213071,0.0001103996467211,-3.700000000000003,-0.3
Jardim Alegre,23923.39,0.689,27.94,36.66666666666667,Paraná,0.0213629943502824,0.0006179378531073,0.0072387005649717,0.0001765536723163,1.8999999999999917,-0.8999999999999999
Jardim Olinda,29971.91,0.682,10.36,22.222222222222214,Paraná,0.0165289256198347,0.0,0.0097670924117205,0.0,7.099999999999994,0.0
Jardim de Angicos,11235.81,0.565,10.28,-16.66666666666667,Rio Grande do Norte,0.0103369065849923,0.0,0.0022970903522205,0.0,40.7,-25.9
Jardim de Piranhas,10017.12,0.603,44.89,36.51162790697674,Rio Grande do Norte,0.0682752578014423,0.0014153804677495,0.0041113432634629,0.0,14.0,-14.0
Jardim do Mulato,6968.7,0.593,8.83,84.21052631578948,Piauí,0.0304174067495559,0.0006660746003552,0.0044404973357015,0.000222024866785,16.099999999999994,-6.5
Jardim do Seridó,14380.09,0.663,33.63,14.035087719298245,Rio Grande do Norte,0.0456598902871894,0.0004840271055179,0.0221845756695708,8.067118425298483e-05,13.400000000000006,-12.2
Jardinópolis,27213.46,0.735,88.32,6.451612903225808,São Paulo,0.0279179810725552,0.0012392969806219,0.0041685443893645,4.506534474988734e-05,3.200000000000003,-2.0
Jardinópolis,32746.01,0.709,23.06,40.90909090909091,Santa Catarina,0.1127388535031847,0.0019108280254777,0.0464968152866242,0.0019108280254777,0.0,0.0
Jarinu,84061.56,0.733,144.69,18.218298555377203,São Paulo,0.0241312741312741,0.0009319664492078,0.0057249367594195,9.98535481294102e-05,2.200000000000003,-2.0
Jaru,28988.7,0.689,17.59,41.83135704874835,Rondônia,0.058522452921294,0.0007532592950265,0.0133268952197006,0.000173829068083,-0.2000000000000028,1.5
Jataizinho,17956.9,0.687,79.08,-17.659574468085108,Paraná,0.0650619637750238,0.0011916110581506,0.017318080711789,7.944073721004132e-05,6.299999999999997,-5.3
Jataí,52881.92,0.757,14.06,26.027471338957387,Goiás,0.0542415891834023,0.0010705576812513,0.0029142959100731,6.938799785888464e-05,-0.7999999999999972,0.5000000000000001
Jataúba,7889.5,0.53,25.51,28.88888888888889,Pernambuco,0.0276384839650145,0.0004081632653061,0.0038483965014577,0.0,0.0,0.0
Jateí,75005.78,0.708,2.09,11.44927536231884,Mato Grosso do Sul,0.0578594487211323,0.0,0.0198659051403029,0.0,-1.0999999999999943,1.9
Jati,13889.97,0.651,22.46,38.65060240963856,Ceará,0.0172605104179509,0.0002465787202564,0.0032055233633337,0.0,7.099999999999994,-3.0
Jatobá,6587.5,0.561,17.17,27.272727272727277,Maranhão,0.0082734167241209,0.0004924652811976,0.0,0.0,1.2000000000000028,-1.2
Jatobá,8857.69,0.645,53.25,33.31996792301523,Pernambuco,0.0160178426601784,0.0002027575020275,0.0033792917004595,6.758583400919168e-05,9.5,-3.2
Jatobá do Piauí,9263.19,0.566,7.45,21.51130722559294,Piauí,0.0145940390544707,0.0002055498458376,0.0002055498458376,0.0,-4.700000000000003,0.0
Jaupaci,18909.48,0.689,5.46,50.0,Goiás,0.0090309135116359,0.0003473428273706,0.0,0.0,0.0,0.0
Jauru,33264.0,0.673,6.75,62.535612535612536,Mato Grosso,0.0171727510519731,0.0009098146252701,0.0019333560786989,0.0001137268281587,5.0,-1.0
Jaçanã,7558.42,0.604,167.39,8.376068376068375,Rio Grande do Norte,0.0442351910653673,0.000218986094383,0.0164239570787255,0.0001094930471915,13.900000000000006,-13.2
Jaíba,15539.87,0.638,14.81,20.146494097567903,Minas Gerais,0.0175023773420031,0.0002570099462849,0.0024415944897067,2.570099462849212e-05,3.0,-2.4
Jaú,32636.39,0.778,219.1,20.4660753828309,São Paulo,0.0311476719111892,0.0007121369432686,0.0048252269520538,0.0001197987381199,1.5999999999999943,-1.0
Jaú do Tocantins,16627.08,0.662,1.77,39.6078431372549,Tocantins,0.027799428422967,0.0007794232268121,0.0054559625876851,0.0,2.0999999999999943,-4.5
Jeceaba,249366.03,0.661,20.79,58.333333333333336,Minas Gerais,0.013029315960912,0.0004071661237785,0.0059039087947882,0.0,7.200000000000003,-7.3
Jenipapo de Minas,9526.78,0.624,27.04,37.63066202090592,Minas Gerais,0.0018200728029121,0.0,0.000780031201248,0.0,-1.9000000000000057,1.9
Jenipapo dos Vieiras,5920.23,0.49,8.41,25.3968253968254,Maranhão,0.057160157432637,0.0008477141992128,6.0551014229488346e-05,6.0551014229488346e-05,8.299999999999997,-9.099999999999998
Jequeri,12254.59,0.601,22.61,36.939890710382514,Minas Gerais,0.0101727757145163,0.0004844178911674,0.005490069433231,0.0002422089455837,4.0,-1.6
Jequitaí,13051.82,0.643,5.94,5.860805860805861,Minas Gerais,0.0112866817155756,0.0005311379630859,0.0017261983800292,0.0,-13.900000000000006,13.9
Jequitibá,18053.23,0.689,11.71,47.727272727272734,Minas Gerais,0.028209556706966,0.0001919017463058,0.0084436768374592,0.0,-8.200000000000003,8.2
Jequitinhonha,9855.75,0.615,7.23,11.621233859397416,Minas Gerais,0.0094521680910558,0.0002756882359891,0.0,0.0,-12.699999999999989,7.5
Jequié,17263.38,0.665,48.33,16.897599995305036,Bahia,0.0567431363245835,0.0011540976879576,0.0091173717348652,8.335149968582896e-05,7.400000000000006,-5.6
Jeremoabo,9130.88,0.547,8.69,14.233841684822076,Bahia,0.0152979265007537,0.0002471393618861,0.0038800879816128,4.942787237723352e-05,-12.100000000000009,-4.3
Jericó,8812.86,0.603,43.16,42.04545454545455,Paraíba,0.0374725416720506,0.0005168626437524,0.0104664685359865,0.0001292156609381,1.7000000000000028,-1.7
Jeriquara,32818.09,0.703,22.25,75.0,São Paulo,0.0234251345362456,0.0,0.0009496676163342,0.0,2.0999999999999943,-2.1
Jerumenha,11487.29,0.591,2.38,-5.797101449275367,Piauí,0.0267295597484276,0.0004492362982929,0.0002246181491464,0.0,0.0,0.0
Jerônimo Monteiro,11358.85,0.698,75.18,12.63736263736264,Espírito Santo,0.0438812335958005,0.0016404199475065,0.0132053805774278,0.0007381889763779,3.0999999999999943,0.0
Jesuânia,13433.76,0.658,31.11,58.57142857142857,Minas Gerais,0.0221433047837894,0.0012533946104031,0.0045957802381449,0.0,8.5,-6.4
Jesuítas,37960.52,0.705,33.99,40.0,Paraná,0.0431526390870185,0.0009510223490252,0.0181883024251069,0.0,-1.0999999999999943,0.0
Jesúpolis,13010.65,0.649,20.33,46.66666666666666,Goiás,0.0192771084337349,0.0012048192771084,0.0008032128514056,0.0,-2.9000000000000057,0.0
Ji-Paraná,29332.41,0.714,18.7,40.83855769596109,Rondônia,0.0434523024912963,0.0010079941691414,0.0096302212159511,0.0001938450325271,-0.0999999999999943,1.0999999999999996
Jijoca de Jericoacoara,24924.54,0.652,96.76,32.38993710691824,Ceará,0.052028663706096,0.0005551069842551,0.0040371417036737,0.0,0.1000000000000085,-1.3
Jitaúna,13314.92,0.575,51.01,35.483870967741936,Bahia,0.0365394948952176,0.0012538061973849,0.0022389396381873,0.0,10.099999999999994,-5.0
Joanésia,15907.52,0.626,19.6,26.666666666666657,Minas Gerais,0.0387054450032801,0.001530723813689,0.0126831401705663,0.001093374152635,2.5,-2.5
Joanópolis,16137.27,0.699,35.24,32.86445012787724,São Paulo,0.0161119515885022,0.0003025718608169,0.002571860816944,7.5642965204236e-05,2.5,-2.5
Joaquim Felício,10916.39,0.637,5.94,19.44444444444445,Minas Gerais,0.0055378061767838,0.0002129925452609,0.0,0.0,-4.5,0.0
Joaquim Gomes,14316.45,0.531,80.44,42.708333333333336,Alagoas,0.0264660525986746,0.0007085399908306,0.0014170799816613,4.167882299003876e-05,10.400000000000006,-5.7
Joaquim Nabuco,8369.19,0.554,131.44,47.61904761904762,Pernambuco,0.0200337015540161,0.001185795419085,0.00024964114086,6.241028521500344e-05,-9.699999999999989,9.7
Joaquim Pires,7264.16,0.522,19.41,26.55086848635236,Piauí,0.0654173052807579,0.0007663369095722,0.0107983837257907,0.0001393339835585,4.899999999999992,-1.7
Joaquim Távora,48743.87,0.7,41.18,32.523148148148145,Paraná,0.0248572388310379,0.0005038629492777,0.0050386294927779,0.0,-1.0,-1.0
Joaçaba,59987.65,0.827,129.62,14.223798266351462,Santa Catarina,0.0871571817517763,0.000531243774487,0.0195564114483033,0.0001992164154326,8.799999999999997,-4.0
Joaíma,9341.74,0.587,9.27,57.81671159029649,Minas Gerais,0.0200881285640228,0.0004536029030585,0.0036936236391912,6.480041472265422e-05,-33.39999999999999,34.099999999999994
Joca Claudino,10835.4,0.622,35.62,40.0,Paraíba,0.0098634294385432,0.0,0.0003793626707132,0.0,0.0,0.0
Joca Marques,7600.64,0.504,32.7,78.36538461538461,Piauí,0.0613632188131545,0.0001837222120154,0.0,0.0,14.0,0.0
Joinville,58476.9,0.809,514.85,23.99523381458436,Santa Catarina,0.0847889632933987,0.0009585649300721,0.0201332506867457,0.0002049228914111,1.7999999999999972,-0.7999999999999998
Jordânia,8616.0,0.628,19.78,39.257294429708224,Minas Gerais,0.0289493155752867,0.0003699593044765,0.010266370699223,9.24898261191269e-05,-6.599999999999994,-5.6
Jordão,9917.53,0.469,1.55,3.182374541003668,Acre,0.0321029217265841,0.0001202356618973,0.0027654202236383,0.0,-13.5,0.0
Joselândia,5277.69,0.561,23.72,14.0,Maranhão,0.0300593765462642,6.185056902523504e-05,0.0004329539831766,6.185056902523504e-05,3.4000000000000057,-2.0
Josenópolis,10532.47,0.564,8.99,46.031746031746025,Minas Gerais,0.067803575097596,0.0006163961372508,0.0117115266077665,0.0004109307581672,0.6000000000000085,2.2
José Boiteux,21393.7,0.694,12.32,17.045454545454547,Santa Catarina,0.0938563137882729,0.0010006003602161,0.0056033620172103,0.0,-19.3,8.700000000000001
José Bonifácio,34118.53,0.777,43.04,25.493265380415,São Paulo,0.0574902066729704,0.0009185465351884,0.0178576252870457,0.0002701607456436,2.9000000000000057,-2.9
José Gonçalves de Minas,10257.14,0.632,11.8,22.222222222222214,Minas Gerais,0.0037769384581204,0.0,0.001999555654299,0.0,9.900000000000006,-1.3
José da Penha,9618.58,0.608,50.59,19.379844961240305,Rio Grande do Norte,0.0263821206519912,0.0001680389850445,0.005713325491514,0.0,10.900000000000006,-7.8
José de Freitas,9437.4,0.618,25.49,31.30424583626554,Piauí,0.0461895531524178,0.0005866149765354,0.0059171597633136,5.100999795960008e-05,5.299999999999997,-1.4
Joviânia,28285.49,0.706,16.58,69.38775510204081,Goiás,0.0406118857452281,0.0005414918099363,0.0051441721943955,0.000135372952484,0.0999999999999943,-1.8
João Alfredo,9131.36,0.576,244.61,6.876456876456878,Pernambuco,0.0096682632605996,0.0006800307492164,0.0006504641949027,0.0,0.0,0.0
João Costa,18335.32,0.561,1.67,32.35294117647059,Piauí,0.0412234042553191,0.0003324468085106,0.0026595744680851,0.0,9.400000000000006,0.0
João Câmara,29922.28,0.595,48.89,8.044833944516958,Rio Grande do Norte,0.0219997139178944,0.0002574738950078,0.0068087541124302,0.0,15.5,-10.6
João Dourado,9333.7,0.593,27.53,10.896017699115042,Bahia,0.0317214546609496,0.0005558202318564,0.003295219946006,7.940289026520565e-05,5.099999999999994,-3.4
João Lisboa,9070.72,0.641,37.11,20.09671179883946,Maranhão,0.0146411645226811,0.0009309410968178,0.0003385240352064,0.000211577522004,-1.0,-2.9
João Monlevade,38946.51,0.758,805.89,21.257334361214618,Minas Gerais,0.042422725566262,0.0007633587786259,0.0135026905268426,0.0005130772118633,2.700000000000003,-4.2
João Neiva,25012.53,0.753,61.09,39.68992248062016,Espírito Santo,0.0797936165106791,0.0011999040076793,0.0264578833693304,0.0002399808015358,-2.799999999999997,0.0
João Pessoa,25768.09,0.763,3825.6,10.55624638297822,Paraíba,0.0557183735777457,0.0015203673603085,0.0070542573376266,0.0001223710314394,5.900000000000006,-4.3
João Pinheiro,32016.08,0.697,4.42,19.443351691581437,Minas Gerais,0.0359521200370901,0.0003161089100564,0.0105369636685492,0.0001685914186967,-1.7999999999999972,4.1
João Ramalho,28099.01,0.741,10.89,44.44444444444444,São Paulo,0.0391333185938536,0.0011054609772275,0.010170240990493,0.000442184390891,3.4000000000000057,-3.4
Juara,25082.12,0.682,1.54,35.02383571690502,Mato Grosso,0.0405158117458683,0.000486075370275,0.0181563447132155,0.0001429633441985,19.8,-8.100000000000001
Juarez Távora,7855.86,0.579,112.03,39.47368421052632,Paraíba,0.0594758064516129,0.0007560483870967,0.0003780241935483,0.0,-3.299999999999997,0.0
Juarina,13953.19,0.584,4.56,47.619047619047606,Tocantins,0.0264477884176926,0.0009119927040583,0.0018239854081167,0.0004559963520291,0.0,0.0
Juatuba,50123.31,0.717,270.86,43.73239436619719,Minas Gerais,0.0405997179544273,0.0008906702293475,0.0173680694722778,0.0003340013360053,5.0,-5.3
Juazeirinho,10164.59,0.567,38.87,27.668308702791464,Paraíba,0.0191513950800726,0.0001650982334489,0.0023113752682846,5.503274448296736e-05,7.900000000000006,-3.1
Juazeiro,20071.32,0.677,33.34,16.393750176744494,Bahia,0.0384712999580078,0.0006368045333099,0.0035439556636379,3.6916204829562495e-05,-5.700000000000003,-4.4
Juazeiro do Norte,17772.55,0.694,1104.68,22.25669223448646,Ceará,0.0626132812072631,0.0011706484517171,0.0014879270040516,2.917503929513105e-05,0.8999999999999915,-3.0
Juazeiro do Piauí,9046.29,0.57,6.62,28.57142857142857,Piauí,0.0315808689302665,0.0001825483753194,0.0009127418765972,0.0,1.4000000000000057,0.0
Jucati,10106.53,0.55,94.72,46.73913043478261,Pernambuco,0.0256477591036414,0.0002626050420168,0.0036764705882352,0.0,0.9000000000000057,-0.9
Jucurutu,13626.37,0.601,19.59,21.34387351778656,Rio Grande do Norte,0.0712763050013664,0.0010385351188849,0.0075977042907898,0.0003826182016944,7.400000000000006,-4.8
Jucás,9843.98,0.598,26.5,35.5709269237755,Ceará,0.0240003221519751,0.0008859179317843,0.0006443039503885,4.026899689928724e-05,0.5999999999999943,-0.3
Juiz de Fora,32864.04,0.778,396.24,12.258139640193294,Minas Gerais,0.026904071734816,0.0010652641274941,0.0071878960681909,0.0003427830113223,4.599999999999994,-5.200000000000001
Jumirim,36578.45,0.741,59.4,3.333333333333343,São Paulo,0.0463320463320463,0.0002970002970002,0.0172260172260172,0.0,-4.299999999999997,4.3
