,Nome_Município,abstencao
1459,São Felipe,30.508474576271187
1071,Olinda,30.50785531603946
1430,Sobradinho,30.417495029821072
839,Júlio de Castilhos,30.3886925795053
542,Espumoso,30.37037037037037
1150,Paço do Lumiar,30.364372469635626
697,Itabaiana,30.287539936102238
33,Alpinópolis,30.254777070063692
1393,Santo Estêvão,30.241187384044526
1102,Palmeira das Missões,30.17241379310345
893,Machadinho,30.158730158730158
1175,Picuí,30.15075376884422
489,Currais Novos,30.144927536231886
1619,Turmalina,30.065359477124183
1100,Palmas de Monte Alto,30.0
413,Cerro Largo,29.909365558912388
479,Cruz das Almas,29.909365558912388
1146,Paulista,29.880313660751135
1372,Santa Terezinha de Itaipu,29.87012987012987
566,Floriano,29.86666666666667
559,Feira de Santana,29.81107205623902
1631,Uibaí,29.78723404255319
1029,Niterói,29.666344294003867
922,Marau,29.665071770334926
223,Bocaiúva,29.51219512195122
895,Machado,29.5
514,Domingos Martins,29.411764705882355
1498,São João Evangelista,29.34131736526946
1037,Nova Cruz,29.313543599257883
385,Casa Nova,29.30232558139535
1122,Paratinga,29.292929292929294
1578,Teresina,29.273504273504276
146,Açu,29.211469534050178
1533,São Pedro do Piauí,29.166666666666668
195,Bayeux,29.096477794793262
1174,Picos,29.0838584585555
12,Afonso Cláudio,29.03225806451613
1212,Pojuca,29.03225806451613
1049,Nova Prata,28.980891719745223
1210,Pocinhos,28.971962616822427
808,Jeremoabo,28.932584269662918
1668,Veranópolis,28.90625
816,José de Freitas,28.82096069868996
1288,Riacho de Santana,28.703703703703702
872,Livramento de Nossa Senhora,28.640776699029125
305,Cametá,28.61111111111111
1371,Santa Teresa,28.517110266159694
860,Lavras,28.467741935483872
1342,Santa Bárbara,28.440366972477065
185,Barro,28.436018957345972
1142,Patu,28.405797101449277
1506,São João do Rio do Peixe,28.35820895522388
1487,São José de Piranhas,28.32369942196532
320,Campo Maior,28.31168831168831
436,Colorado,28.254847645429365
1441,Sousa,28.228782287822877
1685,Viçosa,28.182870370370374
890,Macaúbas,28.14814814814815
1440,Soure,28.07017543859649
285,Caetité,28.000000000000004
1003,Mossoró,27.906050955414013
84,Aracaju,27.8921568627451
1612,Tucano,27.881040892193308
683,Ipiaú,27.808219178082194
1633,Umarizal,27.710843373493976
1016,Natal,27.629752983624755
289,Caicó,27.605956471935855
1127,Parelhas,27.39018087855297
518,Ecoporanga,27.380952380952383
141,Aurora,27.30496453900709
1662,Varjota,27.27272727272727
1121,Paraopeba,27.22772277227723
1291,Riachão do Jacuípe,27.18676122931442
1414,Serra Dourada,27.1523178807947
308,Campina Grande,27.134287032764192
399,Catu,26.857142857142858
1388,Santo Antônio de Jesus,26.763110307414106
859,Lauro de Freitas,26.60500544069641
1085,Ouro Branco,26.43312101910828
1561,Taperoá,26.25
772,Jacaraú,26.237623762376238
442,Conceição da Feira,26.153846153846157
1038,Nova Era,26.027397260273972
1377,Santana do Acaraú,26.004728132387704
822,João Pessoa,25.994049229104682
312,Campo Alegre de Lourdes,25.925925925925924
324,Campo do Brito,25.882352941176475
444,Conceição do Coité,25.732217573221757
1653,Valente,25.724637681159418
919,Maragogipe,25.71428571428571
883,Luís Gomes,25.71428571428571
533,Ervália,25.609756097560975
498,Cícero Dantas,25.46419098143236
1223,Portalegre,25.274725274725274
284,Caculé,25.108225108225106
1030,Nossa Senhora Aparecida,25.0
1499,São João Nepomuceno,24.919093851132686
1067,Oeiras,24.63186077643909
1358,Santa Maria,24.57482993197279
605,Governador Mangabeira,24.22680412371134
1540,São Sebastião de Lagoa de Roça,24.193548387096776
278,Cachoeira do Sul,23.809523809523807
725,Itaparica,23.62204724409449
613,Guanambi,23.581847649918963
54,Amargosa,23.48993288590604
1011,Mutuípe,23.44322344322344
456,Cordeiros,23.3201581027668
1286,Remígio,23.121387283236995
5,Acari,22.857142857142858
1009,Muritiba,22.76422764227642
378,Carnaubeira da Penha,22.413793103448278
1642,Urandi,22.35294117647059
1222,Porecatu,22.35294117647059
1512,São Lourenço do Sul,22.169811320754718
1129,Paripiranga,20.88607594936709
338,Canguçu,20.437956204379564
1547,São Vicente do Sul,19.649122807017545
1477,São Gonçalo dos Campos,19.51219512195122
693,Irará,19.25287356321839
119,Areia,18.994413407821227
59,Amélia Rodrigues,18.404907975460123
